 Date Time CO NO2 NO
 01.12.12 12:00 0.10 0.12 0.07
 -------- 13:00 0.11 0.12 0.06
 -------- 14:00 0.10 0.12 0.06
 -------- 15:00 0.10 0.12 0.06
 -------- 16:00 0.11 0.13 0.08
 01.12.12 17:00 0.12 0.14 0.10
 -------- 18:00 0.12 0.15 0.12
 -------- 19:00 0.12 0.14 0.10
 -------- 20:00 0.13 0.14 0.11
 -------- 21:00 0.15 0.14 0.15
 01.12.12 22:00 0.18 0.15 0.17
 -------- 23:00 0.14 0.13 0.10
 -------- 00:00 0.12 0.12 0.10
 -------- 01:00 0.12 0.12 0.12
 -------- 02:00 0.12 0.12 0.14
 02.12.12 03:00 0.13 0.11 0.14
 -------- 04:00 0.13 0.12 0.14
 -------- 05:00 0.10 0.11 0.08
 -------- 06:00 0.08 0.09 0.04
 -------- 07:00 0.07 0.10 0.04
 02.12.12 08:00 0.07 0.12 0.05
 -------- 09:00 0.07 0.12 0.05
 -------- 10:00 0.06 0.12 0.03
 -------- 11:00 0.07 0.12 0.03
 -------- 12:00 0.06 0.10 0.03
 02.12.12 13:00 0.06 0.09 0.02
 -------- 14:00 0.06 0.09 0.02
 -------- 15:00 0.07 0.10 0.03
 -------- 16:00 0.07 0.10 0.02
 -------- 17:00 0.08 0.13 0.03
 02.12.12 18:00 0.09 0.17 0.05
 -------- 19:00 0.06 0.10 0.01
 -------- 20:00 0.06 0.12 0.01
 -------- 21:00 0.06 0.13 0.01
 -------- 22:00 0.05 0.10 0.01
 02.12.12 23:00 0.04 0.09 0.01
 -------- 00:00 0.04 0.10 0.01
 -------- 01:00 0.04 0.10 0.01
 -------- 02:00 0.04 0.10 0.01
 -------- 03:00 0.04 0.10 0.01
 03.12.12 04:00 0.06 0.19 0.01
 -------- 05:00 0.07 0.20 0.02
 -------- 06:00 0.06 0.17 0.01
 -------- 07:00 0.07 0.23 0.01
 -------- 08:00 0.07 0.25 0.04
 03.12.12 09:00 0.10 0.27 0.10
 -------- 10:00 0.11 0.28 0.14
 -------- 11:00 0.13 0.32 0.21
