 Date Time CO NO2 NO
 03.04.13 12:00 0.12 0.25 0.04
 -------- 13:00 0.10 0.21 0.03
 -------- 14:00 0.09 0.17 0.03
 -------- 15:00 0.08 0.16 0.02
 -------- 16:00 0.07 0.15 0.02
 03.04.13 17:00 0.06 0.16 0.02
 -------- 18:00 0.06 0.21 0.02
 -------- 19:00 0.06 0.21 0.01
 -------- 20:00 0.06 0.24 0.01
 -------- 21:00 0.06 0.27 0.01
 03.04.13 22:00 0.07 0.40 0.01
 -------- 23:00 0.08 0.48 0.03
 -------- 00:00 0.08 0.46 0.03
 -------- 01:00 0.07 0.41 0.03
 -------- 02:00 0.07 0.36 0.01
 04.04.13 03:00 0.07 0.32 0.01
 -------- 04:00 0.07 0.35 0.01
 -------- 05:00 0.06 0.29 0.01
 -------- 06:00 0.06 0.28 0.01
 -------- 07:00 0.07 0.33 0.02
 04.04.13 08:00 0.09 0.32 0.03
 -------- 09:00 0.10 0.32 0.05
 -------- 10:00 0.08 0.20 0.03
 -------- 11:00 0.07 0.24 0.04
 -------- 12:00 0.06 0.14 0.02
 04.04.13 13:00 0.06 0.15 0.02
 -------- 14:00 0.05 0.16 0.03
 -------- 15:00 0.06 0.17 0.03
 -------- 16:00 0.06 0.15 0.02
 -------- 17:00 0.06 0.17 0.03
 04.04.13 18:00 0.06 0.17 0.01
 -------- 19:00 0.06 0.16 0.01
 -------- 20:00 0.06 0.20 0.01
 -------- 21:00 0.07 0.27 0.01
 -------- 22:00 0.07 0.23 0.01
 04.04.13 23:00 0.07 0.35 0.03
 -------- 00:00 0.08 0.35 0.01
 -------- 01:00 0.07 0.26 0.01
 -------- 02:00 0.06 0.20 0.01
 -------- 03:00 0.06 0.24 0.01
 05.04.13 04:00 0.07 0.41 0.19
 -------- 05:00 0.07 0.31 0.03
 -------- 06:00 0.07 0.35 0.02
 -------- 07:00 0.07 0.46 0.05
 -------- 08:00 0.09 0.43 0.05
 05.04.13 09:00 0.09 0.40 0.06
 -------- 10:00 0.15 0.54 0.33
 -------- 11:00 0.22 0.74 0.55
 -------- 12:00 0.14 0.64 0.56
