 Date Time CO NO2 NO
 16.09.12 14:00 0.06 0.07 0.01
 -------- 15:00 0.06 0.06 0.01
 -------- 16:00 0.06 0.05 0.01
 -------- 17:00 0.06 0.06 0.01
 -------- 18:00 0.05 0.04 0.01
 16.09.12 19:00 0.06 0.08 0.01
 -------- 20:00 0.08 0.14 0.01
 -------- 21:00 0.09 0.18 0.02
 -------- 22:00 0.10 0.19 0.03
 -------- 23:00 0.09 0.19 0.03
 17.09.12 00:00 0.12 0.19 0.07
 -------- 01:00 0.13 0.16 0.12
 -------- 02:00 0.11 0.15 0.09
 -------- 03:00 0.08 0.13 0.07
 -------- 04:00 0.08 0.15 0.15
 17.09.12 05:00 0.08 0.17 0.19
 -------- 06:00 0.09 0.11 0.10
 -------- 07:00 0.09 0.12 0.14
 -------- 08:00 0.11 0.11 0.13
 -------- 09:00 0.13 0.16 0.17
 17.09.12 10:00 0.16 0.21 0.18
 -------- 11:00 0.15 0.18 0.17
 -------- 12:00 0.09 0.13 0.06
 -------- 13:00 0.06 0.07 0.01
 -------- 14:00 0.06 0.07 0.01
 17.09.12 15:00 0.05 0.07 0.01
 -------- 16:00 0.06 0.07 0.01
 -------- 17:00 0.06 0.06 0.01
 -------- 18:00 0.06 0.12 0.01
 -------- 19:00 0.09 0.16 0.01
 17.09.12 20:00 0.16 0.22 0.14
 -------- 21:00 0.30 0.18 0.20
 -------- 22:00 0.28 0.16 0.30
 -------- 23:00 0.38 0.18 0.64
 -------- 00:00 0.39 0.19 0.67
 18.09.12 01:00 0.44 0.16 0.82
 -------- 02:00 0.33 0.15 0.53
 -------- 03:00 0.27 0.12 0.43
 -------- 04:00 0.21 0.15 0.36
 -------- 05:00 0.16 0.15 0.22
 18.09.12 06:00 0.12 0.14 0.14
 -------- 07:00 0.13 0.12 0.20
 -------- 08:00 0.14 0.14 0.19
 -------- 09:00 0.19 0.20 0.27
 -------- 10:00 0.20 0.36 0.23
