 Date Time CO SO2 OZ NO2 NO PM10
 04.02.13 12:00 0.22 0.02 0.01 0.44 0.43 0.06
 -------- 13:00 0.17 0.01 0.01 0.37 0.25 0.03
 -------- 14:00 0.08 0.00 0.04 0.27 0.07 0.01
 -------- 15:00 0.04 0.00 0.03 0.26 0.06 0.01
 -------- 16:00 0.03 0.00 0.06 0.23 0.04 0.02
 04.02.13 17:00 0.04 ---- 0.06 0.24 0.04 0.02
 -------- 18:00 0.03 ---- 0.06 0.24 0.04 0.02
 -------- 19:00 0.03 ---- 0.09 0.21 0.03 0.02
 -------- 20:00 0.03 ---- 0.13 0.20 0.02 0.02
 -------- 21:00 0.02 0.00 0.20 0.19 0.01 0.02
 04.02.13 22:00 ---- 0.00 0.17 0.21 0.01 0.02
 -------- 23:00 0.02 0.00 0.10 0.25 0.03 0.03
 -------- 00:00 0.02 0.00 0.11 0.24 0.03 0.03
 -------- 01:00 ---- 0.00 0.16 0.19 0.02 0.03
 -------- 02:00 0.02 ---- 0.21 0.17 0.01 0.02
 05.02.13 03:00 0.02 0.00 0.25 0.15 0.01 0.02
 -------- 04:00 0.02 ---- 0.25 0.17 0.01 0.02
 -------- 05:00 0.02 ---- 0.21 0.19 0.01 0.02
 -------- 06:00 0.02 ---- 0.18 0.24 0.01 0.02
 -------- 07:00 0.02 ---- 0.18 0.25 0.02 0.02
 05.02.13 08:00 0.02 ---- 0.17 0.31 0.03 0.02
 -------- 09:00 0.04 0.00 0.08 0.38 0.04 0.02
 -------- 10:00 0.04 ---- 0.14 0.31 0.03 0.02
 -------- 11:00 0.05 0.00 0.11 0.37 0.07 0.03
 -------- 12:00 0.04 0.00 0.15 0.30 0.04 0.03
 05.02.13 13:00 0.02 ---- 0.17 0.24 0.05 0.03
 -------- 14:00 0.02 ---- 0.17 0.21 0.04 0.04
 -------- 15:00 0.02 ---- 0.17 0.23 0.04 0.05
 -------- 16:00 0.02 ---- 0.16 0.26 0.02 0.04
 -------- 17:00 0.02 ---- 0.20 0.23 0.01 0.04
 05.02.13 18:00 0.02 ---- 0.16 0.29 0.01 0.05
 -------- 19:00 0.02 ---- 0.18 0.25 0.01 0.04
 -------- 20:00 0.02 ---- 0.19 0.24 0.00 0.04
 -------- 21:00 0.02 0.00 0.20 0.21 0.00 0.04
 -------- 22:00 0.03 0.00 0.20 0.20 0.00 0.04
 05.02.13 23:00 0.02 0.00 0.20 0.20 0.00 0.04
 -------- 00:00 0.02 0.00 0.19 0.19 0.00 0.04
 -------- 01:00 0.02 0.00 0.14 0.26 0.01 0.05
 -------- 02:00 0.02 0.00 0.18 0.20 0.01 0.04
 -------- 03:00 0.02 ---- 0.23 0.17 0.01 0.04
 06.02.13 04:00 0.02 ---- 0.24 0.17 ---- 0.04
 -------- 05:00 ---- ---- 0.29 0.12 0.00 0.04
 -------- 06:00 ---- ---- 0.29 0.12 0.00 0.04
 -------- 07:00 0.02 ---- 0.25 0.20 0.00 0.04
 -------- 08:00 0.03 ---- 0.20 0.23 0.00 0.05
 06.02.13 09:00 0.03 ---- 0.21 0.21 0.00 0.04
 -------- 10:00 0.02 ---- 0.24 0.20 0.01 0.04
 -------- 11:00 0.02 ---- 0.24 0.20 0.01 0.04
