 Date Time CO SO2 OZ NO2 NO PM10
 05.10.12 00:00 ---- 0.00 0.26 0.12 ---- 0.02
 -------- 01:00 ---- ---- 0.22 0.15 ---- 0.03
 -------- 02:00 ---- 0.00 0.24 0.15 0.01 0.03
 -------- 03:00 0.02 ---- 0.22 0.19 0.00 0.03
 -------- 04:00 ---- 0.00 0.20 0.21 0.01 0.03
 05.10.12 05:00 ---- 0.00 0.17 0.20 0.01 0.02
 -------- 06:00 0.02 0.00 0.04 0.29 0.02 0.03
 -------- 07:00 0.03 0.00 0.01 0.29 0.05 0.03
 -------- 08:00 0.06 0.01 0.01 0.33 0.11 0.04
 -------- 09:00 0.09 0.01 0.01 0.33 0.14 0.06
 05.10.12 10:00 0.10 0.01 0.02 0.36 0.13 0.10
 -------- 11:00 0.10 0.01 0.03 0.34 0.12 0.07
 -------- 12:00 0.08 0.00 0.05 0.29 0.08 0.08
 -------- 13:00 0.03 0.00 0.05 0.26 0.06 0.10
 -------- 14:00 0.02 0.00 0.09 0.27 0.04 0.09
 05.10.12 15:00 0.02 0.00 0.10 0.30 0.06 0.09
 -------- 16:00 0.03 0.00 0.13 0.31 0.03 0.11
 -------- 17:00 ---- 0.00 0.32 0.22 0.00 0.09
 -------- 18:00 ---- 0.00 0.31 0.21 0.00 0.08
 -------- 19:00 ---- ---- 0.25 0.21 0.00 0.07
 05.10.12 20:00 ---- ---- 0.29 0.20 0.00 0.05
 -------- 21:00 ---- ---- 0.21 0.25 0.01 0.04
 -------- 22:00 ---- ---- 0.18 0.22 0.01 0.03
 -------- 23:00 0.02 ---- 0.24 0.17 ---- 0.03
 -------- 00:00 ---- ---- 0.20 0.17 ---- 0.04
 06.10.12 01:00 ---- ---- 0.25 0.13 0.00 0.04
 -------- 02:00 ---- ---- 0.38 0.09 0.00 0.01
 -------- 03:00 ---- ---- 0.26 0.13 0.00 0.02
 -------- 04:00 ---- ---- 0.23 0.12 0.00 0.02
 -------- 05:00 ---- ---- 0.23 0.11 0.00 0.02
 06.10.12 06:00 ---- ---- 0.15 0.16 0.00 0.02
 -------- 07:00 ---- ---- 0.16 0.16 0.00 0.02
 -------- 08:00 ---- ---- 0.09 0.21 0.01 0.03
 -------- 09:00 0.02 ---- 0.11 0.20 0.02 0.02
 -------- 10:00 0.02 ---- 0.15 0.18 0.02 0.03
 06.10.12 11:00 0.02 ---- 0.18 0.16 0.01 0.03
 -------- 12:00 0.02 ---- 0.29 0.12 0.01 0.01
 -------- 13:00 ---- ---- 0.32 0.11 0.00 0.02
 -------- 14:00 0.02 ---- 0.30 0.12 0.01 0.03
 -------- 15:00 0.02 ---- 0.28 0.13 0.01 0.03
 06.10.12 16:00 0.02 ---- 0.28 0.13 0.01 0.03
 -------- 17:00 0.02 ---- 0.29 0.16 0.01 0.03
 -------- 18:00 ---- ---- 0.25 0.17 0.01 0.03
 -------- 19:00 0.02 ---- 0.22 0.19 0.01 0.03
 -------- 20:00 0.02 ---- 0.25 0.15 0.01 0.03
 06.10.12 21:00 ---- ---- 0.32 0.10 0.01 0.02
 -------- 22:00 ---- ---- 0.33 0.10 0.00 0.02
 -------- 23:00 ---- ---- 0.35 0.09 0.00 0.02
