 Date Time CO SO2 OZ NO2 NO PM10
 13.12.12 10:00 0.02 0.01 0.27 0.21 0.01 0.03
 -------- 11:00 0.02 0.01 0.28 0.21 0.01 0.04
 -------- 12:00 0.02 0.01 0.30 0.19 0.01 0.05
 -------- 13:00 0.02 0.01 0.31 0.20 0.01 0.04
 -------- 14:00 0.02 0.01 0.33 0.19 0.01 0.05
 13.12.12 15:00 0.02 0.01 0.32 0.20 0.01 0.06
 -------- 16:00 0.02 0.01 0.33 0.20 0.01 0.06
 -------- 17:00 0.03 0.01 0.29 0.23 0.00 0.05
 -------- 18:00 0.02 0.01 0.32 0.21 0.01 0.05
 -------- 19:00 0.02 0.01 0.34 0.19 0.00 0.04
 13.12.12 20:00 0.02 0.01 0.37 0.16 0.00 0.04
 -------- 21:00 ---- 0.01 0.37 0.15 0.00 0.04
 -------- 22:00 ---- 0.01 0.34 0.16 0.00 0.03
 -------- 23:00 ---- 0.01 0.34 0.15 ---- 0.03
 -------- 00:00 ---- 0.01 0.34 0.14 0.00 0.03
 14.12.12 01:00 ---- 0.00 0.34 0.12 ---- 0.03
 -------- 02:00 ---- 0.00 0.35 0.12 ---- 0.03
 -------- 03:00 ---- 0.00 0.36 0.11 ---- 0.03
 -------- 04:00 0.02 0.00 0.35 0.11 0.00 0.03
 -------- 05:00 0.02 0.00 0.36 0.11 ---- 0.04
 14.12.12 06:00 0.02 0.00 0.33 0.13 0.00 0.04
 -------- 07:00 0.02 0.01 0.28 0.16 0.00 0.04
 -------- 08:00 0.03 0.00 0.21 0.21 0.00 0.04
 -------- 09:00 0.04 0.00 0.17 0.23 0.01 0.04
 -------- 10:00 0.04 0.01 0.19 0.22 0.01 0.04
 14.12.12 11:00 0.04 0.00 0.18 0.22 0.02 0.04
 -------- 12:00 0.04 0.01 0.19 0.23 0.02 0.04
 -------- 13:00 0.04 0.01 0.21 0.22 0.02 0.04
 -------- 14:00 0.02 0.01 0.24 0.20 0.02 0.04
 -------- 15:00 0.02 0.01 0.23 0.22 0.02 0.04
 14.12.12 16:00 0.02 0.01 0.19 0.25 0.02 0.04
 -------- 17:00 0.02 0.00 0.19 0.27 0.01 0.04
 -------- 18:00 0.02 0.00 0.19 0.28 0.01 0.04
 -------- 19:00 0.02 0.00 0.20 0.28 0.01 0.04
 -------- 20:00 0.02 0.00 0.18 0.30 0.01 0.04
 14.12.12 21:00 0.02 0.00 0.20 0.27 0.00 0.04
 -------- 22:00 0.02 0.01 0.17 0.29 0.01 0.04
 -------- 23:00 0.02 0.01 0.20 0.24 0.00 0.04
 -------- 00:00 0.02 0.01 0.16 0.26 0.00 0.04
 -------- 01:00 0.02 0.01 0.15 0.26 0.00 0.04
 15.12.12 02:00 0.02 0.01 0.16 0.25 0.00 0.04
 -------- 03:00 ---- 0.00 0.17 0.23 0.00 0.04
 -------- 04:00 ---- 0.00 0.19 0.21 0.00 0.04
 -------- 05:00 ---- 0.00 0.19 0.20 0.00 0.03
 -------- 06:00 ---- 0.00 0.15 0.22 0.00 0.04
 15.12.12 07:00 ---- 0.00 0.12 0.24 0.00 0.04
 -------- 08:00 0.02 0.00 0.09 0.26 0.01 0.04
 -------- 09:00 0.02 0.00 0.05 0.28 0.02 0.04
