 Date Time CO SO2 OZ NO2 NO PM10
 10.10.12 00:00 ---- ---- 0.23 0.15 0.00 0.02
 -------- 01:00 ---- 0.00 0.16 0.21 0.01 0.02
 -------- 02:00 ---- 0.00 0.13 0.21 0.01 0.02
 -------- 03:00 ---- 0.00 0.16 0.18 0.01 0.02
 -------- 04:00 ---- 0.00 0.20 0.15 0.00 0.02
 10.10.12 05:00 ---- ---- 0.12 0.21 0.00 0.02
 -------- 06:00 ---- 0.00 0.05 0.27 0.02 0.03
 -------- 07:00 0.02 0.00 0.08 0.27 0.02 0.03
 -------- 08:00 0.04 0.00 0.04 0.33 0.07 0.04
 -------- 09:00 0.04 0.00 0.05 0.28 0.05 0.05
 10.10.12 10:00 0.04 0.00 0.09 0.23 0.04 0.05
 -------- 11:00 0.04 0.00 0.08 0.20 0.05 0.04
 -------- 12:00 0.04 0.00 0.08 0.18 0.05 0.04
 -------- 13:00 0.02 0.00 0.14 0.16 0.03 0.04
 -------- 14:00 0.02 0.00 0.13 0.20 0.03 0.05
 10.10.12 15:00 0.02 0.00 0.19 0.17 0.02 0.03
 -------- 16:00 0.02 0.00 0.22 0.18 0.02 0.02
 -------- 17:00 0.02 ---- 0.24 0.19 0.02 0.03
 -------- 18:00 0.02 0.00 0.23 0.20 0.01 0.03
 -------- 19:00 0.02 ---- 0.21 0.23 0.01 0.04
 10.10.12 20:00 ---- 0.00 0.31 0.16 0.01 0.03
 -------- 21:00 ---- ---- 0.33 0.15 0.00 0.03
 -------- 22:00 ---- ---- 0.29 0.15 0.00 0.03
 -------- 23:00 0.02 ---- 0.27 0.13 0.00 0.03
 -------- 00:00 0.02 ---- 0.27 0.10 0.00 0.02
 11.10.12 01:00 ---- ---- 0.32 0.08 ---- 0.02
 -------- 02:00 ---- ---- 0.31 0.07 ---- 0.02
 -------- 03:00 ---- ---- 0.31 0.07 0.00 0.02
 -------- 04:00 ---- ---- 0.28 0.08 0.00 0.02
 -------- 05:00 ---- ---- 0.28 0.07 0.00 0.02
 11.10.12 06:00 ---- ---- 0.25 0.08 0.00 0.02
 -------- 07:00 0.02 ---- 0.19 0.12 0.00 0.02
 -------- 08:00 0.02 ---- 0.15 0.14 0.01 0.02
 -------- 09:00 0.02 ---- 0.15 0.15 0.01 0.02
 -------- 10:00 0.02 ---- 0.12 0.14 0.02 0.03
 11.10.12 11:00 0.02 ---- 0.15 0.13 0.02 0.03
 -------- 12:00 0.02 ---- 0.19 0.12 0.02 0.02
 -------- 13:00 0.02 ---- 0.20 0.12 0.02 0.02
 -------- 14:00 0.02 ---- 0.23 0.12 0.02 0.02
 -------- 15:00 0.02 ---- 0.15 0.17 0.03 0.03
 11.10.12 16:00 0.03 ---- 0.15 0.16 0.02 0.03
 -------- 17:00 0.03 ---- 0.17 0.18 0.02 0.03
 -------- 18:00 0.03 ---- 0.13 0.23 0.02 0.03
 -------- 19:00 0.03 ---- 0.04 0.30 0.05 0.05
 -------- 20:00 0.03 0.00 0.04 0.28 0.04 0.04
 11.10.12 21:00 0.03 0.00 0.04 0.28 0.03 0.03
 -------- 22:00 0.02 0.00 0.09 0.21 0.01 0.03
 -------- 23:00 ---- 0.00 0.07 0.23 0.02 0.03
