 Date Time CO SO2 OZ NO2 NO PM10
 22.10.12 00:00 ---- 0.00 0.33 0.13 0.00 ----
 -------- 01:00 ---- 0.00 0.34 0.12 ---- ----
 -------- 02:00 ---- ---- 0.36 0.10 ---- ----
 -------- 03:00 ---- 0.00 0.30 0.12 0.01 ----
 -------- 04:00 ---- ---- 0.28 0.12 0.01 ----
 22.10.12 05:00 0.02 0.00 0.22 0.14 0.00 ----
 -------- 06:00 0.02 0.00 0.16 0.15 0.01 ----
 -------- 07:00 0.03 0.00 0.08 0.22 0.03 0.03
 -------- 08:00 0.05 0.00 0.03 0.34 0.14 0.04
 -------- 09:00 0.06 0.00 0.01 0.27 0.09 0.04
 22.10.12 10:00 0.06 0.00 0.01 0.26 0.12 0.04
 -------- 11:00 0.05 0.00 0.01 0.19 0.06 0.02
 -------- 12:00 0.04 0.00 0.05 0.20 0.04 0.02
 -------- 13:00 0.03 0.00 0.03 0.15 0.04 0.02
 -------- 14:00 0.02 0.00 0.04 0.16 0.05 0.02
 22.10.12 15:00 0.02 0.00 0.13 0.22 0.03 0.02
 -------- 16:00 0.02 0.00 0.20 0.20 0.02 0.02
 -------- 17:00 0.02 0.00 0.23 0.19 0.01 0.02
 -------- 18:00 0.02 0.00 0.27 0.18 0.02 0.02
 -------- 19:00 0.02 0.00 0.23 0.20 0.02 0.03
 22.10.12 20:00 0.03 ---- 0.18 0.22 0.01 0.03
 -------- 21:00 0.02 ---- 0.21 0.18 0.01 0.02
 -------- 22:00 ---- 0.00 0.25 0.13 0.01 0.02
 -------- 23:00 ---- ---- 0.26 0.13 ---- 0.02
 -------- 00:00 ---- ---- 0.25 0.13 ---- 0.02
 23.10.12 01:00 0.02 ---- 0.21 0.13 0.01 0.02
 -------- 02:00 0.02 ---- 0.22 0.12 0.00 0.02
 -------- 03:00 ---- ---- 0.20 0.14 ---- 0.02
 -------- 04:00 ---- ---- 0.28 0.10 ---- 0.02
 -------- 05:00 ---- ---- 0.24 0.12 0.00 0.02
 23.10.12 06:00 ---- ---- 0.17 0.17 ---- 0.02
 -------- 07:00 0.02 ---- 0.15 0.21 0.00 0.03
 -------- 08:00 0.02 0.00 0.07 0.28 0.01 0.03
 -------- 09:00 0.03 0.00 0.04 0.30 0.02 0.04
 -------- 10:00 0.04 0.00 0.06 0.28 0.03 0.05
 23.10.12 11:00 0.03 0.00 0.06 0.28 0.04 0.04
 -------- 12:00 ---- 0.00 0.10 0.26 0.02 0.04
 -------- 13:00 ---- 0.00 0.12 0.24 0.03 0.05
 -------- 14:00 ---- 0.00 0.11 0.25 0.02 0.05
 -------- 15:00 ---- 0.00 0.07 0.27 0.03 0.05
 23.10.12 16:00 0.02 0.00 0.04 0.29 0.03 0.07
 -------- 17:00 0.02 0.00 0.04 0.29 0.03 0.07
 -------- 18:00 ---- 0.00 0.07 0.29 0.01 0.05
 -------- 19:00 ---- ---- 0.15 0.24 0.00 0.04
 -------- 20:00 ---- ---- 0.11 0.26 0.01 0.06
 23.10.12 21:00 0.02 0.00 0.10 0.27 0.01 0.06
 -------- 22:00 0.02 0.00 0.21 0.16 0.00 0.04
 -------- 23:00 0.02 0.00 0.24 0.16 0.00 0.04
