 Date Time CO SO2 OZ NO2 NO PM10
 13.02.13 00:00 0.02 0.00 0.09 0.30 0.00 0.06
 -------- 01:00 0.02 0.00 0.09 0.30 0.00 0.07
 -------- 02:00 0.02 ---- 0.09 0.28 0.00 0.07
 -------- 03:00 0.02 0.00 0.06 0.31 0.00 0.07
 -------- 04:00 0.02 0.00 0.05 0.32 ---- 0.06
 13.02.13 05:00 0.02 ---- 0.04 0.31 0.00 0.06
 -------- 06:00 0.02 ---- 0.07 0.30 ---- 0.05
 -------- 07:00 0.02 ---- 0.03 0.39 0.02 0.07
 -------- 08:00 0.05 ---- 0.01 0.43 0.09 0.08
 -------- 09:00 0.07 ---- 0.01 0.44 0.12 0.09
 13.02.13 10:00 0.05 ---- 0.02 0.44 0.10 0.08
 -------- 11:00 0.02 ---- 0.04 0.41 0.11 0.08
 -------- 12:00 0.03 ---- 0.05 0.42 0.15 0.11
 -------- 13:00 0.02 ---- 0.08 0.40 0.12 0.11
 -------- 14:00 0.03 ---- 0.09 0.44 0.12 0.12
 13.02.13 15:00 0.04 ---- 0.08 0.44 0.11 0.11
 -------- 16:00 0.04 ---- 0.09 0.44 0.08 0.11
 -------- 17:00 0.04 ---- 0.07 0.46 0.07 0.10
 -------- 18:00 0.04 ---- 0.04 0.50 0.05 0.09
 -------- 19:00 0.06 ---- 0.01 0.54 0.07 0.09
 13.02.13 20:00 0.05 ---- 0.01 0.53 0.08 0.10
 -------- 21:00 0.04 ---- 0.01 0.51 0.07 0.09
 -------- 22:00 0.03 ---- 0.01 0.49 0.04 0.07
 -------- 23:00 0.02 ---- 0.05 0.41 0.01 0.06
 -------- 00:00 0.02 ---- 0.01 0.48 0.03 0.08
 14.02.13 01:00 ---- ---- 0.01 0.46 0.01 0.08
 -------- 02:00 ---- ---- 0.01 0.46 0.04 0.08
 -------- 03:00 ---- ---- 0.01 0.47 0.02 0.08
 -------- 04:00 ---- ---- 0.01 0.44 0.02 0.08
 -------- 05:00 ---- ---- 0.01 0.42 0.02 0.07
 14.02.13 06:00 0.04 ---- 0.01 0.43 0.04 0.07
 -------- 07:00 0.04 0.01 0.01 0.44 0.07 0.08
 -------- 08:00 0.04 0.01 0.01 0.43 0.05 0.07
 -------- 09:00 0.06 0.00 0.01 0.41 0.06 0.08
 -------- 10:00 0.06 0.00 0.03 0.40 0.11 0.09
 14.02.13 11:00 0.08 0.01 0.04 0.41 0.15 0.11
 -------- 12:00 0.08 0.01 0.05 0.42 0.14 0.11
 -------- 13:00 0.07 0.01 0.08 0.41 0.11 0.11
 -------- 14:00 0.06 0.01 0.10 0.41 0.10 0.11
 -------- 15:00 0.07 0.01 0.08 0.44 0.11 0.12
 14.02.13 16:00 0.05 0.01 0.09 0.44 0.07 0.10
 -------- 17:00 0.04 0.01 0.08 0.47 0.07 0.10
 -------- 18:00 0.05 0.01 0.03 0.53 0.09 0.09
 -------- 19:00 0.06 0.01 0.01 0.53 0.08 0.09
 -------- 20:00 0.04 0.00 0.02 0.51 0.04 0.08
 14.02.13 21:00 0.03 0.00 0.04 0.46 0.02 0.08
 -------- 22:00 0.03 0.01 0.02 0.49 0.05 0.08
 -------- 23:00 0.06 0.01 0.01 0.51 0.07 0.09
