 Date Time CO NO2 CHX NO PM10
 05.11.12 12:00 0.07 0.18 ---- 0.03 ----
 -------- 13:00 0.09 0.22 ---- 0.06 ----
 -------- 14:00 0.10 0.25 ---- 0.08 ----
 -------- 15:00 0.10 0.24 ---- 0.05 ----
 -------- 16:00 0.10 0.25 ---- 0.05 ----
 05.11.12 17:00 0.09 0.22 ---- 0.02 ----
 -------- 18:00 0.09 0.20 ---- 0.02 ----
 -------- 19:00 0.09 0.19 ---- 0.03 ----
 -------- 20:00 0.10 0.18 ---- 0.05 ----
 -------- 21:00 0.09 0.19 ---- 0.04 ----
 05.11.12 22:00 0.07 0.18 ---- 0.02 ----
 -------- 23:00 0.05 0.16 ---- 0.01 ----
 -------- 00:00 0.04 0.12 ---- 0.01 ----
 -------- 01:00 0.04 0.13 ---- 0.01 ----
 -------- 02:00 0.04 0.12 ---- 0.01 ----
 06.11.12 03:00 0.04 0.13 ---- 0.01 ----
 -------- 04:00 0.04 0.13 ---- 0.01 ----
 -------- 05:00 0.04 0.13 ---- 0.01 ----
 -------- 06:00 0.04 0.16 ---- 0.01 ----
 -------- 07:00 0.05 0.19 ---- 0.01 0.04
 06.11.12 08:00 0.07 ---- ---- ---- 0.04
 -------- 09:00 0.08 ---- ---- ---- 0.03
 -------- 10:00 0.08 ---- ---- ---- 0.03
 -------- 11:00 0.08 ---- ---- ---- 0.03
 -------- 12:00 0.08 ---- ---- ---- 0.03
 06.11.12 13:00 0.08 0.19 1.36 0.06 0.67
 -------- 14:00 0.08 0.19 1.38 0.07 0.02
 -------- 15:00 0.10 0.19 1.42 0.08 0.02
 -------- 16:00 0.09 0.17 1.37 0.05 0.02
 -------- 17:00 0.06 0.12 1.30 0.02 0.01
 06.11.12 18:00 0.07 0.19 1.33 0.02 0.02
 -------- 19:00 0.07 0.20 1.34 0.01 0.02
 -------- 20:00 0.06 0.14 1.34 0.01 0.02
 -------- 21:00 0.05 0.12 1.32 0.01 0.02
 -------- 22:00 0.04 0.09 1.31 0.01 0.02
 06.11.12 23:00 0.04 0.09 1.31 0.01 0.02
 -------- 00:00 0.04 0.07 1.31 0.00 0.02
 -------- 01:00 0.04 0.08 1.31 0.00 0.02
 -------- 02:00 0.04 0.07 1.30 0.00 0.02
 -------- 03:00 0.04 0.06 1.29 0.00 0.01
 07.11.12 04:00 0.04 0.07 1.29 0.00 0.01
 -------- 05:00 0.04 0.05 1.30 0.00 0.02
 -------- 06:00 0.04 0.05 1.29 0.00 0.02
 -------- 07:00 0.04 0.07 1.30 0.00 0.01
 -------- 08:00 0.05 0.10 1.31 0.00 0.02
 07.11.12 09:00 0.06 0.13 1.32 0.01 0.03
 -------- 10:00 0.06 0.14 1.33 0.02 0.03
 -------- 11:00 0.06 0.13 1.32 0.01 0.04
