 Date Time CO NO2 CHX NO PM10
 19.12.12 12:00 0.10 0.36 1.50 0.26 0.09
 -------- 13:00 0.10 0.37 1.51 0.29 0.09
 -------- 14:00 0.10 0.37 1.53 0.28 0.09
 -------- 15:00 0.09 0.37 1.53 0.23 0.10
 -------- 16:00 0.09 0.39 1.48 0.19 0.09
 19.12.12 17:00 0.08 0.39 1.45 0.12 0.08
 -------- 18:00 0.08 0.40 1.45 0.11 0.08
 -------- 19:00 0.09 0.42 1.46 0.12 0.07
 -------- 20:00 0.10 0.43 1.50 0.17 0.09
 -------- 21:00 0.10 0.42 1.51 0.15 0.09
 19.12.12 22:00 0.09 0.41 1.50 0.15 0.08
 -------- 23:00 0.10 0.41 1.49 0.15 0.07
 -------- 00:00 0.08 0.40 1.50 0.12 0.09
 -------- 01:00 0.08 0.40 1.50 0.13 0.07
 -------- 02:00 0.08 0.40 1.53 0.12 0.07
 20.12.12 03:00 0.08 0.39 1.77 0.09 0.07
 -------- 04:00 0.08 0.39 1.78 0.08 0.07
 -------- 05:00 0.08 0.39 1.74 0.10 0.06
 -------- 06:00 0.07 0.39 1.71 0.13 0.06
 -------- 07:00 0.13 0.41 1.86 0.30 0.07
 20.12.12 08:00 0.17 0.42 2.01 0.31 0.08
 -------- 09:00 0.17 0.43 2.03 0.30 0.12
 -------- 10:00 0.17 0.44 2.04 0.35 0.14
 -------- 11:00 0.18 0.45 1.93 0.43 0.12
 -------- 12:00 0.12 0.43 1.70 0.38 0.11
 20.12.12 13:00 0.13 0.46 1.70 0.44 0.11
 -------- 14:00 0.16 0.43 1.82 0.34 0.12
 -------- 15:00 0.18 0.45 1.91 0.37 0.14
 -------- 16:00 0.17 0.41 1.74 0.35 0.12
 -------- 17:00 0.18 0.42 1.60 0.32 0.09
 20.12.12 18:00 0.23 0.43 1.60 0.37 0.10
 -------- 19:00 0.23 0.41 1.57 0.41 0.11
 -------- 20:00 0.25 0.42 1.59 0.48 0.11
 -------- 21:00 0.21 0.41 1.58 0.42 0.09
 -------- 22:00 0.21 0.41 1.59 0.41 0.10
 20.12.12 23:00 0.20 0.39 1.62 0.40 0.10
 -------- 00:00 0.18 0.39 1.60 0.36 0.09
 -------- 01:00 0.15 0.40 1.60 0.32 0.09
 -------- 02:00 0.11 0.36 1.53 0.26 0.09
 -------- 03:00 0.09 0.33 1.48 0.15 0.11
 21.12.12 04:00 0.08 0.34 1.48 0.13 0.09
 -------- 05:00 0.11 0.35 1.50 0.19 0.09
 -------- 06:00 0.11 0.34 1.51 0.20 0.09
 -------- 07:00 0.15 0.37 1.54 0.31 0.11
 -------- 08:00 0.19 0.40 1.59 0.41 0.12
 21.12.12 09:00 0.19 0.38 1.66 0.43 0.12
 -------- 10:00 0.20 0.38 1.68 0.53 0.13
 -------- 11:00 0.21 0.39 1.65 0.50 0.15
