 Date Time CO NO2 CHX NO PM10
 09.01.13 00:00 0.08 0.13 ---- 0.04 0.03
 -------- 01:00 0.06 0.13 ---- 0.03 0.02
 -------- 02:00 0.06 0.12 ---- 0.02 0.02
 -------- 03:00 0.06 0.08 ---- 0.02 0.02
 -------- 04:00 0.05 0.09 ---- 0.01 0.02
 09.01.13 05:00 0.06 0.13 ---- 0.03 0.02
 -------- 06:00 0.06 0.13 ---- 0.03 0.02
 -------- 07:00 0.08 0.13 ---- 0.05 0.02
 -------- 08:00 0.10 0.16 ---- 0.08 0.03
 -------- 09:00 0.09 0.19 ---- 0.09 0.03
 09.01.13 10:00 0.10 0.22 ---- 0.12 0.04
 -------- 11:00 0.10 0.21 ---- 0.13 0.04
 -------- 12:00 0.10 0.23 ---- 0.13 0.04
 -------- 13:00 0.11 0.24 ---- 0.12 0.05
 -------- 14:00 0.09 0.22 ---- 0.09 0.04
 09.01.13 15:00 0.09 0.19 ---- 0.05 0.04
 -------- 16:00 0.07 0.15 ---- 0.02 0.02
 -------- 17:00 0.06 0.22 ---- 0.02 0.03
 -------- 18:00 0.08 0.27 ---- 0.03 0.03
 -------- 19:00 0.08 0.27 ---- 0.03 0.03
 09.01.13 20:00 0.09 0.25 ---- 0.02 0.04
 -------- 21:00 0.07 0.23 ---- 0.02 0.02
 -------- 22:00 0.07 0.25 ---- 0.02 0.02
 -------- 23:00 0.05 0.15 ---- 0.01 0.01
 -------- 00:00 0.05 0.12 ---- ---- 0.02
 10.01.13 01:00 0.05 0.11 ---- ---- 0.01
 -------- 02:00 0.04 0.15 ---- 0.00 0.01
 -------- 03:00 0.04 0.14 ---- ---- 0.02
 -------- 04:00 0.04 0.13 ---- ---- 0.02
 -------- 05:00 0.05 0.15 ---- 0.01 0.01
 10.01.13 06:00 0.06 0.18 ---- 0.00 0.02
 -------- 07:00 0.06 0.20 ---- 0.01 0.02
 -------- 08:00 0.07 0.24 ---- 0.01 0.03
 -------- 09:00 0.08 0.26 ---- 0.02 0.03
 -------- 10:00 0.07 0.24 ---- 0.03 0.03
 10.01.13 11:00 0.07 0.21 ---- 0.03 0.04
 -------- 12:00 0.07 0.21 ---- 0.05 0.05
 -------- 13:00 0.06 0.19 ---- 0.04 0.03
 -------- 14:00 0.06 0.18 ---- 0.03 0.03
 -------- 15:00 0.06 0.23 ---- 0.04 0.04
 10.01.13 16:00 0.06 0.22 ---- 0.03 0.03
 -------- 17:00 0.07 0.26 ---- 0.04 0.03
 -------- 18:00 0.06 0.26 ---- 0.02 0.03
 -------- 19:00 0.06 0.25 ---- 0.01 0.03
 -------- 20:00 0.06 0.23 ---- 0.01 0.03
 10.01.13 21:00 0.06 0.23 ---- 0.01 0.03
 -------- 22:00 0.06 0.26 ---- 0.02 0.05
 -------- 23:00 0.06 0.28 ---- 0.03 0.05
