 Date Time CO NO2 CHX NO PM10
 07.01.13 00:00 0.08 0.08 ---- 0.02 0.01
 -------- 01:00 0.08 0.06 ---- 0.02 0.02
 -------- 02:00 0.08 0.04 ---- 0.01 0.01
 -------- 03:00 0.07 0.04 ---- 0.01 0.01
 -------- 04:00 0.05 0.03 ---- 0.01 0.01
 07.01.13 05:00 0.06 0.03 ---- 0.01 0.01
 -------- 06:00 0.08 0.06 ---- 0.03 0.02
 -------- 07:00 0.07 0.06 ---- 0.01 0.02
 -------- 08:00 0.04 0.06 ---- 0.01 0.02
 -------- 09:00 0.04 0.06 ---- 0.02 0.05
 07.01.13 10:00 0.04 0.07 ---- 0.02 0.03
 -------- 11:00 0.04 0.06 ---- 0.02 0.02
 -------- 12:00 0.06 0.08 ---- 0.03 0.03
 -------- 13:00 0.06 0.07 ---- 0.03 0.03
 -------- 14:00 0.05 0.07 ---- 0.03 0.03
 07.01.13 15:00 0.06 0.07 ---- 0.03 0.03
 -------- 16:00 0.06 0.06 ---- 0.02 0.02
 -------- 17:00 0.06 0.08 ---- 0.04 0.02
 -------- 18:00 0.06 0.08 ---- 0.03 0.02
 -------- 19:00 0.06 0.08 ---- 0.03 0.02
 07.01.13 20:00 0.06 0.08 ---- 0.03 0.02
 -------- 21:00 0.06 0.06 ---- 0.03 0.02
 -------- 22:00 0.06 0.07 ---- 0.03 0.02
 -------- 23:00 0.06 0.08 ---- 0.03 0.02
 -------- 00:00 0.06 0.06 ---- 0.03 0.01
 08.01.13 01:00 0.05 0.07 ---- 0.02 0.02
 -------- 02:00 0.06 0.06 ---- 0.01 0.02
 -------- 03:00 0.07 0.09 ---- 0.01 0.03
 -------- 04:00 0.06 0.09 ---- 0.01 0.03
 -------- 05:00 0.06 0.08 ---- 0.02 0.02
 08.01.13 06:00 0.06 0.09 ---- 0.03 0.03
 -------- 07:00 0.08 0.12 ---- 0.02 0.03
 -------- 08:00 0.07 0.14 ---- 0.02 0.03
 -------- 09:00 0.09 0.16 ---- 0.05 0.03
 -------- 10:00 0.09 0.19 ---- 0.08 0.04
 08.01.13 11:00 0.09 0.17 ---- 0.08 0.04
 -------- 12:00 0.09 0.16 ---- 0.10 0.03
 -------- 13:00 0.12 0.18 ---- 0.13 0.04
 -------- 14:00 0.11 0.19 ---- 0.12 0.04
 -------- 15:00 0.11 0.17 ---- 0.10 0.04
 08.01.13 16:00 0.09 0.15 ---- 0.08 0.04
 -------- 17:00 0.10 0.15 ---- 0.08 0.04
 -------- 18:00 0.11 0.18 ---- 0.09 0.04
 -------- 19:00 0.09 0.16 ---- 0.07 0.03
 -------- 20:00 0.11 0.17 ---- 0.10 0.04
 08.01.13 21:00 0.11 0.19 ---- 0.12 0.04
 -------- 22:00 0.11 0.19 ---- 0.10 0.04
 -------- 23:00 0.10 0.20 ---- 0.08 0.04
