 Date Time CO NO2 CHX NO PM10
 01.04.13 12:00 0.06 0.17 1.44 0.01 0.01
 -------- 13:00 0.06 0.16 1.40 0.02 0.01
 -------- 14:00 0.07 0.23 1.36 0.03 0.04
 -------- 15:00 0.06 0.23 1.34 0.03 0.04
 -------- 16:00 0.06 0.24 1.35 0.03 0.06
 01.04.13 17:00 0.09 0.33 1.44 0.08 0.09
 -------- 18:00 0.09 0.30 1.51 0.04 0.08
 -------- 19:00 0.11 0.36 1.53 0.09 0.10
 -------- 20:00 0.12 0.39 1.51 0.11 0.09
 -------- 21:00 0.12 0.41 1.58 0.10 0.11
 01.04.13 22:00 0.10 0.42 1.52 0.05 0.07
 -------- 23:00 0.11 0.43 1.63 0.09 0.06
 -------- 00:00 0.11 0.47 1.65 0.09 0.07
 -------- 01:00 0.09 0.43 1.49 0.03 0.08
 -------- 02:00 0.07 0.29 1.40 0.00 0.06
 02.04.13 03:00 0.06 0.21 1.36 0.01 0.05
 -------- 04:00 0.07 0.21 1.37 0.00 0.05
 -------- 05:00 0.06 0.26 1.39 0.00 0.04
 -------- 06:00 0.06 0.30 1.37 0.01 0.03
 -------- 07:00 0.07 0.29 1.36 0.01 0.03
 02.04.13 08:00 0.08 0.30 1.37 0.03 0.03
 -------- 09:00 0.07 0.21 1.35 0.02 0.02
 -------- 10:00 0.06 0.17 1.35 0.02 0.02
 -------- 11:00 0.06 0.12 1.33 0.01 0.01
 -------- 12:00 0.06 0.12 1.34 0.01 0.02
 02.04.13 13:00 0.06 0.13 1.34 0.02 0.02
 -------- 14:00 0.08 0.19 1.36 0.03 0.04
 -------- 15:00 0.08 0.18 1.35 0.03 0.03
 -------- 16:00 0.07 0.16 1.33 0.02 0.03
 -------- 17:00 0.08 0.20 1.34 0.02 0.03
 02.04.13 18:00 0.09 0.24 1.35 0.03 0.03
 -------- 19:00 0.09 0.26 1.37 0.02 0.03
 -------- 20:00 0.09 0.28 1.38 0.02 0.04
 -------- 21:00 0.07 0.19 1.34 0.01 0.03
 -------- 22:00 0.08 0.28 1.36 0.02 0.04
 02.04.13 23:00 0.07 0.27 1.35 0.02 0.03
 -------- 00:00 0.07 0.31 1.36 0.02 0.05
 -------- 01:00 0.06 0.24 1.34 0.01 0.04
 -------- 02:00 0.06 0.19 1.36 0.00 0.03
 -------- 03:00 0.06 0.17 1.35 ---- 0.03
 03.04.13 04:00 0.06 0.23 1.36 0.01 0.04
 -------- 05:00 0.06 0.24 1.37 0.00 0.04
 -------- 06:00 0.08 0.27 1.39 0.01 0.04
 -------- 07:00 0.09 0.35 1.40 0.02 0.05
 -------- 08:00 0.12 0.41 1.43 0.06 0.06
 03.04.13 09:00 0.15 0.46 1.47 0.10 0.06
 -------- 10:00 0.17 0.48 1.50 0.19 0.11
 -------- 11:00 0.19 0.49 1.55 0.21 0.15
