 Date Time CO NO2 CHX NO PM10
 07.03.13 00:00 0.06 0.18 1.33 ---- 0.06
 -------- 01:00 0.04 0.16 1.31 ---- 0.06
 -------- 02:00 0.04 0.16 1.31 ---- 0.05
 -------- 03:00 0.04 0.10 1.31 ---- 0.06
 -------- 04:00 0.04 0.09 1.32 0.00 0.05
 07.03.13 05:00 0.04 0.08 1.32 0.00 0.06
 -------- 06:00 0.04 0.09 1.31 ---- 0.07
 -------- 07:00 0.06 0.16 1.33 ---- 0.06
 -------- 08:00 0.06 0.21 1.34 0.01 0.07
 -------- 09:00 0.08 0.22 1.34 0.01 0.07
 07.03.13 10:00 0.06 0.18 1.34 0.03 0.05
 -------- 11:00 0.04 0.12 1.30 0.03 0.03
 -------- 12:00 0.04 0.09 1.30 0.02 0.03
 -------- 13:00 0.04 0.09 1.29 0.02 0.02
 -------- 14:00 0.05 0.08 1.29 0.02 0.03
 07.03.13 15:00 0.06 0.09 1.30 0.02 0.09
 -------- 16:00 0.04 0.07 1.28 0.02 0.08
 -------- 17:00 0.06 0.12 1.30 0.03 0.05
 -------- 18:00 0.06 0.14 1.31 0.03 0.03
 -------- 19:00 0.07 0.21 1.31 0.04 0.08
 07.03.13 20:00 0.08 0.27 1.31 0.05 0.11
 -------- 21:00 0.07 0.21 1.31 0.02 0.08
 -------- 22:00 0.07 0.21 1.30 0.02 0.06
 -------- 23:00 0.06 0.17 1.29 0.02 0.05
 -------- 00:00 0.07 0.22 1.30 0.02 0.05
 08.03.13 01:00 0.04 0.15 1.29 0.01 0.04
 -------- 02:00 0.05 0.16 1.28 0.01 0.03
 -------- 03:00 0.04 0.19 1.29 0.00 0.02
 -------- 04:00 0.04 0.19 1.29 0.00 0.02
 -------- 05:00 0.04 0.14 1.28 0.00 0.03
 08.03.13 06:00 0.04 0.12 1.29 0.01 0.03
 -------- 07:00 0.04 0.19 1.30 0.01 0.02
 -------- 08:00 0.04 ---- 1.27 ---- 0.02
 -------- 09:00 0.05 ---- 1.27 ---- 0.04
 -------- 10:00 0.05 ---- 1.26 ---- 0.05
 08.03.13 11:00 0.05 ---- 1.26 ---- 0.06
 -------- 12:00 0.04 ---- 1.26 ---- 0.11
 -------- 13:00 0.05 ---- 1.26 ---- 0.11
 -------- 14:00 0.06 ---- 1.26 ---- 0.07
 -------- 15:00 0.06 ---- 1.27 ---- 0.08
 08.03.13 16:00 0.06 ---- 1.26 ---- 0.08
 -------- 17:00 0.06 ---- 1.29 ---- 0.09
 -------- 18:00 0.05 ---- 1.30 ---- 0.04
 -------- 19:00 0.07 ---- 1.30 ---- 0.07
 -------- 20:00 0.08 ---- 1.31 ---- 0.06
 08.03.13 21:00 0.06 ---- 1.30 ---- 0.04
 -------- 22:00 0.07 ---- 1.31 ---- 0.04
 -------- 23:00 0.08 ---- 1.35 ---- 0.05
