 Date Time CO NO2 CHX NO PM10
 10.11.12 16:00 0.09 0.17 ---- 0.07 0.19
 -------- 17:00 0.11 0.21 ---- 0.08 0.21
 -------- 18:00 0.12 0.24 ---- 0.09 0.20
 -------- 19:00 0.21 0.29 ---- 0.22 0.28
 -------- 20:00 0.25 0.29 ---- 0.30 0.33
 10.11.12 21:00 0.27 0.30 ---- 0.36 0.34
 -------- 22:00 0.21 0.30 ---- 0.25 0.21
 -------- 23:00 0.27 0.29 ---- 0.37 0.32
 -------- 00:00 0.20 0.28 ---- 0.24 0.19
 -------- 01:00 0.21 0.26 ---- 0.30 0.28
 11.11.12 02:00 0.26 0.26 ---- 0.41 0.22
 -------- 03:00 0.27 0.24 ---- 0.46 0.32
 -------- 04:00 0.18 0.25 ---- 0.26 0.13
 -------- 05:00 0.13 0.28 ---- 0.14 0.07
 -------- 06:00 0.09 0.29 ---- 0.07 0.05
 11.11.12 07:00 0.07 0.27 1.40 0.03 0.04
 -------- 08:00 0.06 0.24 1.35 0.01 0.04
 -------- 09:00 0.11 0.27 1.43 0.07 0.09
 -------- 10:00 0.14 0.25 1.50 0.08 0.13
 -------- 11:00 0.06 0.19 1.34 0.04 0.06
 11.11.12 12:00 0.06 0.14 1.32 0.02 0.07
 -------- 13:00 0.06 0.14 1.33 0.02 0.06
 -------- 14:00 0.09 0.16 1.39 0.03 0.08
 -------- 15:00 0.09 0.20 1.40 0.04 0.08
 -------- 16:00 0.11 0.25 1.46 0.10 0.12
 11.11.12 17:00 0.10 0.26 1.43 0.09 0.11
 -------- 18:00 0.10 0.26 1.44 0.10 0.11
 -------- 19:00 0.09 0.25 1.41 0.09 0.09
 -------- 20:00 0.08 0.24 1.38 0.07 0.08
 -------- 21:00 0.08 0.24 1.37 0.06 0.07
 11.11.12 22:00 0.08 0.23 1.40 0.04 0.06
 -------- 23:00 0.08 0.23 1.39 0.04 0.06
 -------- 00:00 0.06 0.17 1.33 0.00 0.06
 -------- 01:00 0.06 0.13 1.32 ---- 0.04
 -------- 02:00 0.06 0.12 1.32 0.00 0.03
 12.11.12 03:00 0.06 0.12 1.31 0.00 0.03
 -------- 04:00 0.04 0.12 1.32 0.00 0.03
 -------- 05:00 0.05 0.13 1.32 0.00 0.03
 -------- 06:00 0.06 0.15 1.32 0.01 0.03
 -------- 07:00 0.05 0.13 1.35 0.01 0.05
 12.11.12 08:00 0.07 0.17 1.36 0.02 0.05
 -------- 09:00 0.09 0.19 1.38 0.04 0.10
 -------- 10:00 0.08 0.18 1.37 0.04 0.08
 -------- 11:00 0.08 0.17 1.35 0.03 0.07
 -------- 12:00 0.07 0.15 1.36 0.02 0.07
 12.11.12 13:00 0.07 0.16 1.36 0.03 0.06
 -------- 14:00 0.07 0.16 1.37 0.04 0.06
 -------- 15:00 0.07 0.16 1.37 0.03 0.05
