 Date Time CO NO2 CHX NO PM10
 06.12.12 00:00 0.06 0.28 1.41 0.04 0.03
 -------- 01:00 0.10 0.32 1.46 0.13 0.07
 -------- 02:00 0.09 0.31 1.46 0.11 0.05
 -------- 03:00 0.08 0.30 1.38 0.08 0.05
 -------- 04:00 0.09 0.30 1.44 0.10 0.05
 06.12.12 05:00 0.07 0.26 1.43 0.06 0.06
 -------- 06:00 0.08 0.26 1.45 0.09 0.06
 -------- 07:00 0.09 0.27 1.47 0.11 0.06
 -------- 08:00 0.11 0.27 1.48 0.11 0.06
 -------- 09:00 0.09 0.25 1.39 0.07 0.06
 06.12.12 10:00 0.09 0.25 1.38 0.08 0.06
 -------- 11:00 0.11 0.26 1.43 0.11 0.09
 -------- 12:00 0.10 0.25 1.41 0.09 0.08
 -------- 13:00 0.10 0.24 1.40 0.08 0.08
 -------- 14:00 0.10 0.24 1.40 0.08 0.09
 06.12.12 15:00 0.08 0.23 1.39 0.06 0.07
 -------- 16:00 0.08 0.24 1.38 0.06 0.06
 -------- 17:00 0.08 0.25 1.37 0.05 0.07
 -------- 18:00 0.07 0.22 1.36 0.02 0.05
 -------- 19:00 0.06 0.20 1.36 0.01 0.05
 06.12.12 20:00 0.06 0.20 1.36 0.02 0.04
 -------- 21:00 0.09 0.24 1.39 0.06 0.07
 -------- 22:00 0.07 0.20 1.41 0.02 0.06
 -------- 23:00 0.07 0.19 1.44 0.02 0.05
 -------- 00:00 0.07 0.18 1.36 0.03 0.05
 07.12.12 01:00 0.06 0.15 1.44 0.02 0.02
 -------- 02:00 0.05 0.12 1.44 0.01 0.02
 -------- 03:00 0.04 0.10 1.49 0.01 0.02
 -------- 04:00 0.04 0.09 1.40 0.01 0.02
 -------- 05:00 0.05 0.12 1.39 0.01 0.02
 07.12.12 06:00 0.06 0.14 1.36 0.02 0.03
 -------- 07:00 0.07 0.14 1.38 0.01 0.02
 -------- 08:00 0.06 0.13 1.43 0.01 0.03
 -------- 09:00 0.06 0.17 1.38 0.02 0.04
 -------- 10:00 0.06 0.16 1.35 0.02 0.03
 07.12.12 11:00 0.06 0.18 1.35 0.03 0.04
 -------- 12:00 0.08 0.19 1.37 0.05 0.04
 -------- 13:00 0.07 0.20 1.35 0.04 0.05
 -------- 14:00 0.07 0.21 1.35 0.05 0.06
 -------- 15:00 0.08 0.22 1.39 0.06 0.06
 07.12.12 16:00 0.08 0.21 1.47 0.05 0.05
 -------- 17:00 0.09 0.22 1.46 0.04 0.05
 -------- 18:00 0.11 0.23 1.49 0.07 0.05
 -------- 19:00 0.11 0.21 1.67 0.07 0.05
 -------- 20:00 0.17 0.20 1.65 0.07 0.05
 07.12.12 21:00 0.13 0.19 1.49 0.13 0.06
 -------- 22:00 0.11 0.17 1.51 0.10 0.05
 -------- 23:00 0.12 0.18 1.45 0.15 0.05
