 Date Time CO NO2 CHX NO PM10
 18.11.12 12:00 0.06 0.11 1.30 0.00 0.06
 -------- 13:00 0.06 0.11 1.31 0.01 0.06
 -------- 14:00 0.06 0.08 1.30 0.00 0.05
 -------- 15:00 0.06 0.09 1.31 0.00 0.06
 -------- 16:00 0.06 0.11 1.30 0.00 0.06
 18.11.12 17:00 0.06 0.12 1.32 0.00 0.07
 -------- 18:00 0.06 0.10 1.31 0.00 0.06
 -------- 19:00 0.06 0.09 1.31 ---- 0.06
 -------- 20:00 0.06 0.09 1.31 0.00 0.05
 -------- 21:00 0.06 0.11 1.32 0.00 0.05
 18.11.12 22:00 0.05 0.09 1.31 ---- 0.05
 -------- 23:00 0.04 0.07 1.31 ---- 0.04
 -------- 00:00 0.04 0.06 1.30 0.00 0.02
 -------- 01:00 0.04 0.09 1.32 0.01 0.03
 -------- 02:00 0.04 0.04 1.32 ---- 0.02
 19.11.12 03:00 0.04 0.04 1.31 0.00 0.02
 -------- 04:00 0.04 0.04 1.31 0.00 0.02
 -------- 05:00 0.04 0.04 1.31 ---- 0.01
 -------- 06:00 0.04 0.07 1.32 ---- 0.02
 -------- 07:00 0.04 0.10 1.32 0.00 0.04
 19.11.12 08:00 0.06 0.13 1.32 0.01 0.06
 -------- 09:00 0.07 0.13 1.32 0.01 0.06
 -------- 10:00 0.07 0.14 1.34 0.02 0.06
 -------- 11:00 0.07 0.14 1.34 0.01 0.08
 -------- 12:00 0.06 0.11 1.33 0.01 0.07
 19.11.12 13:00 0.06 0.13 1.34 0.02 0.06
 -------- 14:00 0.07 0.13 1.34 0.02 0.06
 -------- 15:00 0.06 0.14 1.34 0.02 0.08
 -------- 16:00 0.07 0.14 1.34 0.01 0.08
 -------- 17:00 0.08 0.18 1.36 0.03 0.11
 19.11.12 18:00 0.08 0.17 1.36 0.04 0.13
 -------- 19:00 0.07 0.15 1.33 0.02 0.10
 -------- 20:00 0.06 0.11 1.32 0.01 0.08
 -------- 21:00 0.06 0.12 1.33 0.02 0.09
 -------- 22:00 0.06 0.10 1.33 0.02 0.10
 19.11.12 23:00 0.06 0.09 1.33 0.02 0.10
 -------- 00:00 0.05 0.09 1.33 0.02 0.10
 -------- 01:00 0.05 0.10 1.32 0.02 0.09
 -------- 02:00 0.05 0.09 1.32 0.02 0.08
 -------- 03:00 0.05 0.09 1.32 0.01 0.08
 20.11.12 04:00 0.06 0.09 1.32 0.02 0.07
 -------- 05:00 0.06 0.09 1.33 0.02 0.07
 -------- 06:00 0.06 0.09 1.32 0.03 0.08
 -------- 07:00 0.09 0.10 1.34 0.05 0.10
 -------- 08:00 0.10 0.11 1.35 0.08 0.12
 20.11.12 09:00 0.11 0.12 1.35 0.10 0.14
 -------- 10:00 0.11 0.12 1.35 0.08 0.13
 -------- 11:00 0.10 0.12 1.37 0.09 0.09
