 Date Time CO NO2 CHX NO PM10
 03.03.13 12:00 0.06 0.25 1.37 0.05 0.05
 -------- 13:00 0.05 0.22 1.38 0.05 0.04
 -------- 14:00 0.07 0.28 1.41 0.07 0.07
 -------- 15:00 0.05 0.22 1.34 0.05 0.06
 -------- 16:00 0.04 0.15 1.31 0.02 0.04
 03.03.13 17:00 0.04 0.14 1.31 0.01 0.07
 -------- 18:00 0.04 0.13 1.31 0.00 0.09
 -------- 19:00 0.06 0.17 1.34 0.00 0.07
 -------- 20:00 0.06 0.13 1.35 0.00 0.03
 -------- 21:00 0.06 0.17 1.32 0.01 0.04
 03.03.13 22:00 0.06 0.16 1.29 0.01 0.04
 -------- 23:00 0.06 0.17 1.33 0.01 0.03
 -------- 00:00 0.05 0.18 1.29 0.02 0.03
 -------- 01:00 0.06 0.16 1.29 0.01 0.02
 -------- 02:00 0.05 0.11 1.26 0.01 0.02
 04.03.13 03:00 0.04 0.08 1.27 0.01 0.02
 -------- 04:00 0.04 0.07 1.25 0.01 0.02
 -------- 05:00 0.04 0.09 1.27 0.02 0.02
 -------- 06:00 0.05 0.11 1.28 0.01 0.03
 -------- 07:00 0.06 0.13 1.28 0.02 0.03
 04.03.13 08:00 0.07 0.19 1.29 0.03 0.03
 -------- 09:00 0.08 0.20 1.29 0.04 0.03
 -------- 10:00 0.07 0.18 1.29 0.06 0.04
 -------- 11:00 0.07 0.17 1.29 0.06 0.05
 -------- 12:00 0.07 0.17 1.27 0.07 0.05
 04.03.13 13:00 0.06 0.13 ---- 0.05 0.08
 -------- 14:00 0.07 0.13 ---- 0.05 0.05
 -------- 15:00 0.05 0.13 ---- 0.05 0.04
 -------- 16:00 0.06 0.15 ---- 0.06 0.03
 -------- 17:00 0.06 0.14 ---- 0.05 0.02
 04.03.13 18:00 0.05 0.17 ---- 0.04 0.04
 -------- 19:00 0.07 0.15 ---- 0.03 0.05
 -------- 20:00 0.09 0.23 ---- 0.05 0.04
 -------- 21:00 0.07 0.22 ---- 0.05 0.04
 -------- 22:00 0.08 0.26 ---- 0.06 0.04
 04.03.13 23:00 0.08 0.31 ---- 0.06 0.04
 -------- 00:00 0.07 0.31 ---- 0.07 0.04
 -------- 01:00 0.08 0.27 ---- 0.05 0.04
 -------- 02:00 0.07 0.26 ---- 0.07 0.03
 -------- 03:00 0.07 0.32 ---- 0.11 0.03
 05.03.13 04:00 0.07 0.30 ---- 0.07 0.03
 -------- 05:00 0.08 0.34 ---- 0.12 0.03
 -------- 06:00 0.09 0.43 ---- 0.22 0.04
 -------- 07:00 0.15 0.51 ---- 0.30 0.06
 -------- 08:00 0.19 0.52 ---- 0.50 0.07
 05.03.13 09:00 0.31 0.55 ---- 0.79 0.11
 -------- 10:00 0.27 0.61 ---- 0.56 0.13
 -------- 11:00 0.15 0.58 ---- 0.35 0.09
