 Date Time CO NO2 CHX NO PM10
 29.12.12 12:00 0.04 0.11 1.31 0.01 0.03
 -------- 13:00 0.05 0.15 1.33 0.03 0.03
 -------- 14:00 0.06 0.15 1.33 0.02 0.03
 -------- 15:00 0.06 0.16 1.34 0.02 0.03
 -------- 16:00 0.06 0.12 1.32 0.02 0.02
 29.12.12 17:00 0.06 0.12 1.32 0.02 0.04
 -------- 18:00 0.07 0.13 1.33 0.02 0.03
 -------- 19:00 0.08 0.15 1.35 0.02 0.02
 -------- 20:00 0.06 0.11 1.32 0.01 0.02
 -------- 21:00 0.06 0.11 1.32 0.01 0.04
 29.12.12 22:00 0.06 0.12 1.33 0.02 0.03
 -------- 23:00 0.05 0.12 1.34 0.02 0.02
 -------- 00:00 0.06 0.09 1.34 0.01 0.02
 -------- 01:00 0.05 0.09 1.34 0.01 0.02
 -------- 02:00 0.05 0.10 1.33 0.01 0.02
 30.12.12 03:00 0.04 0.07 1.33 0.01 0.02
 -------- 04:00 0.04 0.08 1.33 0.01 0.02
 -------- 05:00 0.04 0.08 1.33 0.01 0.02
 -------- 06:00 0.05 0.10 1.35 0.01 0.02
 -------- 07:00 0.05 0.11 1.35 0.01 0.03
 30.12.12 08:00 0.06 0.14 1.35 0.01 0.03
 -------- 09:00 0.06 0.13 1.34 0.01 0.02
 -------- 10:00 0.07 0.14 1.35 0.02 0.02
 -------- 11:00 0.07 0.14 1.35 0.03 0.02
 -------- 12:00 0.06 0.11 1.35 0.02 0.02
 30.12.12 13:00 0.07 0.14 1.36 0.03 0.02
 -------- 14:00 0.07 0.14 1.35 0.03 0.02
 -------- 15:00 0.08 0.17 1.36 0.03 0.03
 -------- 16:00 0.08 0.20 1.36 0.04 0.02
 -------- 17:00 0.09 0.23 1.37 0.03 0.03
 30.12.12 18:00 0.11 0.25 1.46 0.09 0.04
 -------- 19:00 0.10 0.24 1.42 0.05 0.04
 -------- 20:00 0.11 0.25 1.46 0.08 0.04
 -------- 21:00 0.13 0.24 1.47 0.09 0.03
 -------- 22:00 0.13 0.25 1.45 0.11 0.04
 30.12.12 23:00 0.15 0.25 1.50 0.15 0.04
 -------- 00:00 0.16 0.25 1.53 0.18 0.07
 -------- 01:00 0.16 0.28 1.59 0.23 0.07
 -------- 02:00 0.16 0.29 1.68 0.32 0.07
 -------- 03:00 0.17 0.29 1.68 0.30 0.07
 31.12.12 04:00 0.16 0.30 1.61 0.27 0.07
 -------- 05:00 0.13 0.28 1.50 0.19 0.07
 -------- 06:00 0.11 0.26 1.46 0.12 0.06
 -------- 07:00 0.09 0.23 1.43 0.07 0.06
 -------- 08:00 0.08 0.22 1.42 0.06 0.06
 31.12.12 09:00 0.07 0.21 1.39 0.04 0.05
 -------- 10:00 0.07 0.22 1.38 0.05 0.05
 -------- 11:00 0.08 0.21 1.39 0.06 0.05
