 Date Time CO NO2 CHX NO PM10
 17.02.13 00:00 0.09 0.23 1.40 0.06 0.07
 -------- 01:00 0.09 0.19 1.45 0.06 0.07
 -------- 02:00 0.07 0.15 1.43 0.04 0.07
 -------- 03:00 0.06 0.11 1.38 0.02 0.07
 -------- 04:00 0.06 0.12 1.39 0.02 0.06
 17.02.13 05:00 0.06 0.10 1.41 0.01 0.06
 -------- 06:00 0.06 0.08 1.38 0.01 0.08
 -------- 07:00 0.06 0.12 1.41 0.03 0.09
 -------- 08:00 0.07 0.12 1.37 0.02 0.06
 -------- 09:00 0.07 0.17 1.42 0.04 0.08
 17.02.13 10:00 0.09 0.19 1.44 0.06 0.09
 -------- 11:00 0.10 0.17 1.43 0.06 0.13
 -------- 12:00 0.09 0.16 1.42 0.05 0.18
 -------- 13:00 0.09 0.14 1.39 0.05 0.21
 -------- 14:00 0.09 0.17 1.41 0.06 0.22
 17.02.13 15:00 0.09 0.17 1.41 0.05 0.17
 -------- 16:00 0.09 0.19 1.40 0.05 0.16
 -------- 17:00 0.09 0.20 1.43 0.05 0.17
 -------- 18:00 0.10 0.20 1.45 0.05 0.16
 -------- 19:00 0.08 0.20 1.48 0.03 0.13
 17.02.13 20:00 0.09 0.19 1.40 0.05 0.12
 -------- 21:00 0.08 0.14 1.33 0.03 0.08
 -------- 22:00 0.08 0.14 1.32 0.04 0.06
 -------- 23:00 0.07 0.14 1.33 0.04 0.06
 -------- 00:00 0.07 0.11 1.30 0.02 0.06
 18.02.13 01:00 0.05 0.08 1.29 0.01 0.04
 -------- 02:00 0.06 0.09 1.29 0.01 0.03
 -------- 03:00 0.04 0.07 1.29 0.01 0.03
 -------- 04:00 0.04 0.07 1.29 0.01 0.03
 -------- 05:00 0.04 0.10 1.29 0.02 0.03
 18.02.13 06:00 0.05 0.10 1.36 0.02 0.04
 -------- 07:00 0.08 0.17 1.41 0.04 0.04
 -------- 08:00 0.09 0.21 1.45 0.06 0.05
 -------- 09:00 0.11 0.23 1.42 0.10 0.05
 -------- 10:00 0.09 0.23 1.39 0.10 0.05
 18.02.13 11:00 0.09 0.21 1.33 0.10 0.05
 -------- 12:00 0.08 0.17 1.31 0.08 0.07
 -------- 13:00 0.08 0.21 1.34 0.08 0.14
 -------- 14:00 0.11 0.32 1.49 0.10 0.09
 -------- 15:00 0.09 0.29 1.56 0.08 0.09
 18.02.13 16:00 0.09 0.26 1.48 0.09 0.12
 -------- 17:00 0.11 0.29 1.51 0.10 0.17
 -------- 18:00 0.11 0.33 1.48 0.10 0.18
 -------- 19:00 0.14 0.32 1.50 0.10 0.09
 -------- 20:00 0.11 0.25 1.40 0.07 0.14
 18.02.13 21:00 0.11 0.30 1.40 0.09 0.15
 -------- 22:00 0.13 0.33 1.42 0.10 0.13
 -------- 23:00 0.11 0.33 1.43 0.10 0.09
