 Date Time CO NO2 CHX NO PM10
 13.03.13 12:00 0.07 0.32 1.41 0.07 ----
 -------- 13:00 0.05 0.23 1.33 0.05 ----
 -------- 14:00 0.05 0.26 1.33 0.06 ----
 -------- 15:00 0.05 0.26 1.34 0.04 ----
 -------- 16:00 0.06 0.30 1.37 0.04 ----
 13.03.13 17:00 0.06 0.34 1.38 0.04 ----
 -------- 18:00 0.06 0.38 1.44 0.04 ----
 -------- 19:00 0.09 0.50 1.49 0.04 ----
 -------- 20:00 0.08 0.51 1.40 0.02 ----
 -------- 21:00 0.08 0.47 1.44 0.02 ----
 13.03.13 22:00 0.09 0.52 1.52 0.03 ----
 -------- 23:00 0.10 0.53 1.53 0.05 ----
 -------- 00:00 0.10 0.53 1.53 0.06 ----
 -------- 01:00 0.10 0.54 1.54 0.10 ----
 -------- 02:00 0.13 0.52 1.59 0.21 ----
 14.03.13 03:00 0.11 0.52 1.65 0.16 ----
 -------- 04:00 0.13 0.52 1.64 0.24 ----
 -------- 05:00 0.09 0.52 1.62 0.11 ----
 -------- 06:00 0.11 0.53 1.64 0.16 ----
 -------- 07:00 0.11 0.53 1.59 0.14 0.09
 14.03.13 08:00 0.11 0.54 1.57 0.10 0.08
 -------- 09:00 0.12 0.50 1.61 0.10 0.08
 -------- 10:00 0.11 0.49 1.63 0.12 0.08
 -------- 11:00 0.13 0.52 1.65 0.21 0.11
 -------- 12:00 0.13 0.50 1.65 0.20 0.12
 14.03.13 13:00 0.12 0.49 1.63 0.18 0.11
 -------- 14:00 0.13 0.51 1.64 0.21 0.11
 -------- 15:00 0.14 0.54 1.66 0.19 0.14
 -------- 16:00 0.13 0.53 1.62 0.14 0.13
 -------- 17:00 0.13 0.53 1.60 0.12 0.13
 14.03.13 18:00 0.11 0.43 1.53 0.06 0.08
 -------- 19:00 0.08 0.32 1.42 0.00 0.06
 -------- 20:00 0.08 0.38 1.47 0.01 0.06
 -------- 21:00 0.08 0.40 1.51 0.01 0.06
 -------- 22:00 0.08 0.35 1.49 0.01 0.07
 14.03.13 23:00 0.09 0.45 1.53 0.02 0.09
 -------- 00:00 0.09 0.46 1.53 0.04 0.08
 -------- 01:00 0.08 0.46 1.50 0.03 0.08
 -------- 02:00 0.10 0.44 1.69 0.04 0.08
 -------- 03:00 0.08 0.40 1.60 0.02 0.08
 15.03.13 04:00 0.10 0.40 1.76 0.05 0.08
 -------- 05:00 0.09 0.39 1.64 0.04 0.08
 -------- 06:00 0.09 0.40 1.56 0.09 0.08
 -------- 07:00 0.15 0.43 1.59 0.20 0.10
 -------- 08:00 0.19 0.43 1.70 0.27 0.10
 15.03.13 09:00 0.19 0.41 1.75 0.24 0.11
 -------- 10:00 0.15 0.38 1.56 0.22 0.10
 -------- 11:00 0.12 0.35 1.65 0.16 0.09
