 Date Time CO NO2 CHX NO PM10
 23.09.12 00:00 0.10 0.24 1.53 0.02 0.16
 -------- 01:00 0.10 0.25 1.60 0.03 0.15
 -------- 02:00 0.10 0.23 1.51 0.02 0.14
 -------- 03:00 0.13 0.23 1.68 0.07 0.12
 -------- 04:00 0.08 0.19 1.52 0.00 0.08
 23.09.12 05:00 0.08 0.23 1.55 0.01 0.10
 -------- 06:00 0.08 0.22 1.50 0.02 0.10
 -------- 07:00 0.08 0.22 1.47 0.03 0.09
 -------- 08:00 0.08 0.21 1.47 0.03 0.10
 -------- 09:00 0.10 0.23 1.49 0.03 0.11
 23.09.12 10:00 0.12 0.24 1.56 0.05 0.12
 -------- 11:00 0.11 0.21 1.44 0.04 0.10
 -------- 12:00 0.11 0.20 1.44 0.04 0.10
 -------- 13:00 0.11 0.19 1.46 0.04 0.11
 -------- 14:00 0.13 0.18 1.43 0.04 0.15
 23.09.12 15:00 0.19 0.19 1.49 0.05 0.18
 -------- 16:00 0.14 0.17 1.44 0.05 0.10
 -------- 17:00 0.12 0.18 1.41 0.04 0.07
 -------- 18:00 0.11 0.15 1.39 0.02 0.05
 -------- 19:00 0.09 0.15 1.40 0.02 0.04
 23.09.12 20:00 0.09 0.16 1.39 0.01 0.04
 -------- 21:00 0.08 0.15 1.36 0.01 0.03
 -------- 22:00 0.06 0.12 1.33 0.00 0.03
 -------- 23:00 0.04 0.09 1.33 0.00 0.02
 -------- 00:00 0.04 0.08 1.32 0.00 0.03
 24.09.12 01:00 0.04 0.07 1.33 0.00 0.03
 -------- 02:00 0.04 0.06 1.33 0.00 0.03
 -------- 03:00 0.04 0.06 1.32 0.00 0.03
 -------- 04:00 0.04 0.06 1.33 0.00 0.02
 -------- 05:00 0.05 0.06 1.33 0.00 0.02
 24.09.12 06:00 0.05 0.06 1.32 0.00 0.01
 -------- 07:00 0.06 0.09 1.31 0.01 0.01
 -------- 08:00 0.07 0.13 1.33 0.02 0.04
 -------- 09:00 0.09 0.13 1.35 0.03 0.04
 -------- 10:00 0.07 0.10 1.33 0.02 0.03
 24.09.12 11:00 0.06 0.09 1.31 0.01 0.02
 -------- 12:00 0.06 0.08 1.31 0.01 0.03
 -------- 13:00 0.07 0.10 1.33 0.02 0.02
 -------- 14:00 0.07 0.10 1.34 0.02 0.03
 -------- 15:00 0.04 0.06 1.32 0.01 0.04
 24.09.12 16:00 0.06 0.09 1.33 0.01 0.03
 -------- 17:00 0.06 0.11 1.33 0.01 0.05
 -------- 18:00 0.06 0.12 1.33 0.01 0.03
 -------- 19:00 0.06 0.12 1.33 0.01 0.02
 -------- 20:00 0.06 0.13 1.34 0.01 0.02
 24.09.12 21:00 0.06 0.13 1.33 0.01 0.02
 -------- 22:00 0.07 0.14 1.34 0.01 0.02
 -------- 23:00 0.05 0.12 1.30 0.01 0.02
