 Date Time CO NO2 CHX NO PM10
 04.02.13 00:00 0.08 0.21 1.39 0.00 0.02
 -------- 01:00 0.06 0.17 1.36 0.00 0.02
 -------- 02:00 0.07 0.15 1.35 ---- 0.02
 -------- 03:00 0.06 0.15 1.36 ---- 0.02
 -------- 04:00 0.06 0.22 1.44 0.01 0.02
 04.02.13 05:00 0.07 0.26 1.49 0.02 0.02
 -------- 06:00 0.11 0.28 1.55 0.12 0.02
 -------- 07:00 0.23 0.31 1.61 0.41 0.06
 -------- 08:00 0.27 0.33 1.63 0.51 0.08
 -------- 09:00 0.30 0.36 1.68 0.51 0.08
 04.02.13 10:00 0.29 0.36 1.73 0.54 0.10
 -------- 11:00 0.31 0.37 1.76 0.57 0.09
 -------- 12:00 0.25 0.33 1.82 0.39 0.06
 -------- 13:00 0.16 0.26 1.56 0.19 0.02
 -------- 14:00 0.10 0.17 1.35 0.08 0.01
 04.02.13 15:00 0.09 0.19 1.36 0.09 0.01
 -------- 16:00 0.07 0.16 1.36 0.04 0.02
 -------- 17:00 0.08 0.17 1.46 0.06 0.02
 -------- 18:00 0.08 0.23 1.46 0.05 0.02
 -------- 19:00 0.07 0.20 1.44 0.04 0.02
 04.02.13 20:00 0.06 0.17 1.34 0.02 0.02
 -------- 21:00 0.05 0.15 1.31 0.01 0.02
 -------- 22:00 0.05 0.12 1.31 0.01 0.02
 -------- 23:00 0.05 0.15 1.31 0.02 0.02
 -------- 00:00 0.04 0.15 1.32 0.02 0.02
 05.02.13 01:00 0.04 0.12 1.30 0.01 0.02
 -------- 02:00 0.04 0.09 1.28 0.01 0.02
 -------- 03:00 0.04 0.08 1.27 0.01 0.02
 -------- 04:00 0.04 0.10 1.27 0.01 0.02
 -------- 05:00 0.04 0.09 1.26 0.00 0.02
 05.02.13 06:00 0.04 0.10 1.27 0.00 0.03
 -------- 07:00 0.04 0.12 1.27 0.01 0.02
 -------- 08:00 ---- 0.13 ---- 0.00 0.02
 -------- 09:00 ---- 0.17 ---- 0.01 0.02
 -------- 10:00 ---- 0.17 ---- 0.02 0.03
 05.02.13 11:00 ---- 0.19 ---- 0.03 0.03
 -------- 12:00 ---- 0.23 ---- 0.05 0.02
 -------- 13:00 ---- 0.24 ---- 0.07 0.06
 -------- 14:00 ---- 0.25 ---- 0.10 0.05
 -------- 15:00 ---- 0.28 ---- 0.10 0.05
 05.02.13 16:00 ---- 0.26 ---- 0.05 0.04
 -------- 17:00 ---- 0.23 ---- 0.02 0.03
 -------- 18:00 ---- 0.34 ---- 0.04 0.05
