 Date Time CO NO2 CHX NO PM10
 17.04.13 12:00 0.09 0.23 1.39 0.03 0.19
 -------- 13:00 0.08 0.15 1.35 0.02 0.14
 -------- 14:00 0.07 0.12 1.32 0.01 0.12
 -------- 15:00 0.07 0.10 1.31 0.01 0.11
 -------- 16:00 0.08 0.10 1.32 0.01 0.12
 17.04.13 17:00 0.09 0.12 1.33 0.01 0.13
 -------- 18:00 0.10 0.11 1.33 0.00 0.12
 -------- 19:00 0.10 0.12 1.34 0.00 0.12
 -------- 20:00 0.07 0.15 1.35 ---- 0.12
 -------- 21:00 0.11 0.33 1.38 0.01 0.19
 17.04.13 22:00 0.11 0.48 1.42 ---- 0.22
 -------- 23:00 0.09 0.48 1.42 0.00 0.20
 -------- 00:00 0.08 0.37 1.41 ---- 0.16
 -------- 01:00 0.06 0.34 1.42 ---- 0.16
 -------- 02:00 0.06 0.34 1.42 ---- 0.16
 18.04.13 03:00 0.04 0.33 1.42 ---- 0.12
 -------- 04:00 0.02 0.21 1.35 0.00 0.10
 -------- 05:00 0.03 0.35 1.42 ---- 0.11
 -------- 06:00 0.07 0.38 1.40 0.00 0.12
 -------- 07:00 0.06 0.20 1.31 ---- 0.12
 18.04.13 08:00 0.06 0.20 1.33 0.01 0.14
 -------- 09:00 0.06 0.21 1.36 0.01 0.14
 -------- 10:00 0.07 0.21 1.35 0.01 0.16
 -------- 11:00 0.07 0.23 1.35 0.01 0.17
 -------- 12:00 0.07 0.18 1.33 0.01 0.17
 18.04.13 13:00 0.07 0.15 1.31 0.01 0.17
 -------- 14:00 0.06 0.10 1.31 0.01 0.16
 -------- 15:00 0.06 0.09 1.31 0.00 0.13
 -------- 16:00 0.05 0.10 1.32 0.01 0.20
 -------- 17:00 0.06 0.12 1.32 0.01 0.18
 18.04.13 18:00 0.07 0.14 1.34 0.01 0.18
 -------- 19:00 0.08 0.20 1.34 0.01 0.17
 -------- 20:00 0.07 0.19 1.34 0.00 0.14
 -------- 21:00 0.14 0.36 1.41 0.07 0.24
 -------- 22:00 0.14 0.43 1.43 0.03 0.28
 18.04.13 23:00 0.22 0.54 1.64 0.11 0.32
 -------- 00:00 0.26 0.56 2.07 0.21 0.34
 -------- 01:00 0.21 0.62 1.78 0.17 0.32
 -------- 02:00 0.08 0.45 1.44 0.00 0.13
 -------- 03:00 0.08 0.43 1.46 ---- 0.13
 19.04.13 04:00 0.07 0.33 1.42 ---- 0.10
 -------- 05:00 0.06 0.30 1.40 ---- 0.10
 -------- 06:00 0.06 0.34 1.40 ---- 0.11
 -------- 07:00 0.09 0.42 1.43 0.01 0.14
 -------- 08:00 0.10 0.42 1.45 0.03 0.20
 19.04.13 09:00 0.10 0.39 1.45 0.04 0.23
 -------- 10:00 0.09 0.33 1.41 0.03 0.23
 -------- 11:00 0.06 0.19 1.35 0.01 0.28
