 Date Time CO NO2 CHX NO PM10
 22.12.12 12:00 0.09 ---- 1.47 ---- 0.13
 -------- 13:00 0.10 ---- 1.45 ---- 0.17
 -------- 14:00 0.09 ---- 1.43 ---- 0.17
 -------- 15:00 0.11 ---- 1.43 ---- 0.21
 -------- 16:00 0.10 ---- 1.42 ---- 0.21
 22.12.12 17:00 0.11 ---- 1.44 ---- 0.18
 -------- 18:00 0.10 ---- 1.44 ---- 0.17
 -------- 19:00 0.11 ---- 1.43 ---- 0.20
 -------- 20:00 0.09 ---- 1.41 ---- 0.16
 -------- 21:00 0.10 ---- 1.40 ---- 0.15
 22.12.12 22:00 0.10 ---- 1.44 ---- 0.14
 -------- 23:00 0.09 ---- 1.41 ---- 0.12
 -------- 00:00 0.11 ---- 1.52 ---- 0.10
 -------- 01:00 0.09 ---- 1.41 ---- 0.09
 -------- 02:00 0.08 ---- 1.41 ---- 0.07
 23.12.12 03:00 0.07 ---- 1.42 ---- 0.07
 -------- 04:00 0.06 ---- 1.41 ---- 0.06
 -------- 05:00 0.05 ---- 1.41 ---- 0.04
 -------- 06:00 0.05 ---- 1.39 ---- 0.04
 -------- 07:00 0.05 0.35 1.41 0.06 0.04
 23.12.12 08:00 0.06 0.31 1.43 0.04 0.04
 -------- 09:00 0.07 0.35 1.42 0.07 0.04
 -------- 10:00 0.07 0.41 1.41 0.10 0.05
 -------- 11:00 0.07 0.39 1.41 0.09 0.05
 -------- 12:00 0.09 0.43 1.44 0.15 0.05
 23.12.12 13:00 0.10 0.48 1.47 0.21 0.06
 -------- 14:00 0.11 0.48 1.47 0.26 0.07
 -------- 15:00 0.11 0.45 1.45 0.18 0.06
 -------- 16:00 0.09 0.41 1.43 0.12 0.04
 -------- 17:00 0.16 0.57 1.57 0.35 0.09
 23.12.12 18:00 0.19 0.60 1.74 0.38 0.11
 -------- 19:00 0.27 0.58 1.80 0.51 0.12
 -------- 20:00 0.19 0.58 1.62 0.41 0.10
 -------- 21:00 0.17 0.56 1.54 0.39 0.07
 -------- 22:00 0.17 0.55 1.55 0.38 0.07
 23.12.12 23:00 0.17 0.57 1.56 0.42 0.08
 -------- 00:00 0.20 0.55 1.65 0.46 0.10
 -------- 01:00 0.23 0.57 1.79 0.57 0.13
 -------- 02:00 0.22 0.59 1.87 0.59 0.14
 -------- 03:00 0.14 0.59 1.76 0.25 0.07
 24.12.12 04:00 0.17 0.64 1.85 0.38 0.08
 -------- 05:00 0.15 0.62 1.77 0.41 0.08
 -------- 06:00 0.15 0.65 1.76 0.53 0.10
 -------- 07:00 0.21 0.76 1.79 0.79 0.12
 -------- 08:00 0.24 0.80 1.82 1.00 0.14
 24.12.12 09:00 0.33 0.90 1.98 1.27 0.17
 -------- 10:00 0.35 0.92 2.12 1.45 0.16
 -------- 11:00 0.37 0.95 2.31 1.43 0.17
