 Date Time CO NO2 CHX NO PM10
 19.09.12 12:00 0.09 0.18 1.37 0.04 0.13
 -------- 13:00 0.04 0.08 1.32 0.01 0.14
 -------- 14:00 0.04 0.08 1.32 0.01 0.12
 -------- 15:00 0.05 0.09 1.31 0.01 0.10
 -------- 16:00 0.06 0.10 1.32 0.01 0.08
 19.09.12 17:00 0.06 0.10 1.32 0.01 0.10
 -------- 18:00 0.06 0.10 1.32 0.00 0.10
 -------- 19:00 0.08 0.18 1.33 0.00 0.11
 -------- 20:00 0.13 0.32 1.40 0.02 0.12
 -------- 21:00 0.16 0.38 1.48 0.06 0.16
 19.09.12 22:00 0.17 0.38 1.46 0.07 0.16
 -------- 23:00 0.17 0.36 1.46 0.10 0.15
 -------- 00:00 0.13 0.34 1.46 0.05 0.17
 -------- 01:00 0.11 0.32 1.43 0.03 0.18
 -------- 02:00 0.11 0.31 1.45 0.04 0.16
 20.09.12 03:00 0.09 0.30 1.46 0.02 0.16
 -------- 04:00 0.08 0.28 1.46 0.02 0.13
 -------- 05:00 0.08 0.26 1.45 0.01 0.14
 -------- 06:00 0.09 0.27 1.45 0.03 0.10
 -------- 07:00 0.10 0.27 1.44 0.04 0.12
