 Date Time CO NO2 CHX NO PM10
 02.04.13 00:00 0.10 0.47 1.64 0.09 0.07
 -------- 01:00 0.09 0.43 1.49 0.03 0.08
 -------- 02:00 0.07 0.29 1.40 0.00 0.06
 -------- 03:00 0.06 0.21 1.36 0.01 0.05
 -------- 04:00 0.07 0.21 1.37 0.00 0.05
 02.04.13 05:00 0.06 0.26 1.39 0.00 0.04
 -------- 06:00 0.06 0.30 1.37 0.01 0.03
 -------- 07:00 0.07 0.29 1.36 0.01 0.03
 -------- 08:00 0.08 0.30 1.37 0.03 0.03
 -------- 09:00 0.07 0.21 1.35 0.02 0.02
 02.04.13 10:00 0.06 0.17 1.35 0.02 0.02
 -------- 11:00 0.06 0.12 1.33 0.01 0.01
 -------- 12:00 0.06 0.12 1.34 0.01 0.02
 -------- 13:00 0.06 0.13 1.34 0.02 0.02
 -------- 14:00 0.08 0.19 1.36 0.03 0.04
 02.04.13 15:00 0.08 0.18 1.35 0.03 0.03
 -------- 16:00 0.07 0.16 1.33 0.02 0.03
 -------- 17:00 0.08 0.20 1.34 0.02 0.03
 -------- 18:00 0.09 0.24 1.35 0.03 0.03
 -------- 19:00 0.09 0.26 1.37 0.02 0.03
 02.04.13 20:00 0.09 0.28 1.38 0.02 0.04
 -------- 21:00 0.07 0.19 1.34 0.01 0.03
 -------- 22:00 0.08 0.28 1.36 0.02 0.04
 -------- 23:00 0.07 0.27 1.35 0.02 0.03
 -------- 00:00 0.07 0.31 1.36 0.02 0.05
 03.04.13 01:00 0.06 0.24 1.34 0.01 0.04
 -------- 02:00 0.06 0.19 1.36 0.00 0.03
 -------- 03:00 0.06 0.17 1.35 ---- 0.03
 -------- 04:00 0.06 0.23 1.36 0.01 0.04
 -------- 05:00 0.06 0.24 1.37 0.00 0.04
 03.04.13 06:00 0.08 0.27 1.39 0.01 0.04
 -------- 07:00 0.09 0.35 1.40 0.02 0.05
 -------- 08:00 0.12 0.41 1.43 0.06 0.06
 -------- 09:00 0.15 0.46 1.47 0.10 0.06
 -------- 10:00 0.17 0.48 1.50 0.19 0.11
 03.04.13 11:00 0.19 0.49 1.55 0.21 0.15
 -------- 12:00 0.14 0.41 ---- 0.13 0.10
 -------- 13:00 0.12 0.31 ---- 0.11 0.10
 -------- 14:00 0.10 0.26 ---- 0.10 0.07
 -------- 15:00 0.08 0.22 ---- 0.08 0.05
 03.04.13 16:00 0.09 0.24 ---- 0.08 0.05
 -------- 17:00 0.09 0.26 ---- 0.09 0.07
 -------- 18:00 0.08 0.23 ---- 0.06 0.07
 -------- 19:00 0.07 0.21 ---- 0.05 0.07
 -------- 20:00 0.11 0.28 ---- 0.06 0.09
 03.04.13 21:00 0.11 0.30 ---- 0.07 0.10
 -------- 22:00 0.14 0.44 ---- 0.14 0.19
 -------- 23:00 0.16 0.50 ---- 0.14 0.23
