 Date Time CO NO2 CHX NO PM10
 09.11.12 00:00 0.05 0.14 1.31 0.01 0.04
 -------- 01:00 0.04 0.12 1.31 0.00 0.03
 -------- 02:00 0.04 0.09 1.29 0.00 0.02
 -------- 03:00 0.04 0.11 1.30 0.01 0.02
 -------- 04:00 0.05 0.15 1.32 0.00 0.02
 09.11.12 05:00 0.05 0.19 1.34 0.01 0.03
 -------- 06:00 0.05 0.23 1.37 0.03 0.04
 -------- 07:00 0.07 0.22 1.38 0.06 0.06
 -------- 08:00 0.11 0.22 1.47 0.12 0.06
 -------- 09:00 0.19 0.23 1.55 0.27 0.09
 09.11.12 10:00 0.16 0.23 1.51 0.21 0.06
 -------- 11:00 0.17 0.23 1.50 0.21 0.06
 -------- 12:00 0.13 0.21 1.48 0.14 0.05
 -------- 13:00 0.11 0.18 1.39 0.09 0.04
 -------- 14:00 0.11 0.19 1.40 0.09 0.04
 09.11.12 15:00 0.07 0.15 1.35 0.03 0.03
 -------- 16:00 0.06 0.14 1.34 0.02 0.03
 -------- 17:00 0.06 0.15 1.35 0.02 0.02
 -------- 18:00 0.07 0.15 1.35 0.02 0.02
 -------- 19:00 0.07 0.15 1.37 0.06 0.01
 09.11.12 20:00 0.08 0.14 1.35 0.05 0.02
 -------- 21:00 0.06 0.11 1.34 0.03 0.02
 -------- 22:00 0.06 0.11 1.32 0.04 0.03
 -------- 23:00 0.08 0.12 1.32 0.05 0.02
 -------- 00:00 0.07 0.10 1.33 0.04 0.02
 10.11.12 01:00 0.06 0.09 1.32 0.04 0.03
 -------- 02:00 0.06 0.10 1.31 0.03 0.06
 -------- 03:00 0.05 0.12 1.34 0.02 0.06
 -------- 04:00 0.05 0.15 1.35 0.02 0.04
 -------- 05:00 0.04 0.12 1.31 0.01 0.04
 10.11.12 06:00 0.04 0.10 1.31 0.01 0.07
 -------- 07:00 0.05 0.12 1.30 0.01 0.07
 -------- 08:00 0.07 0.16 ---- 0.03 0.09
 -------- 09:00 0.10 0.24 ---- 0.07 0.12
 -------- 10:00 0.12 0.25 ---- 0.10 0.15
 10.11.12 11:00 0.10 0.20 ---- 0.08 0.14
 -------- 12:00 0.09 0.17 ---- 0.06 0.12
 -------- 13:00 0.09 0.15 ---- 0.06 0.13
 -------- 14:00 0.09 0.15 ---- 0.06 0.19
 -------- 15:00 0.08 0.15 ---- 0.07 0.18
 10.11.12 16:00 0.09 0.17 ---- 0.07 0.19
 -------- 17:00 0.11 0.21 ---- 0.08 0.21
 -------- 18:00 0.12 0.24 ---- 0.09 0.20
 -------- 19:00 0.21 0.29 ---- 0.22 0.28
 -------- 20:00 0.25 0.29 ---- 0.30 0.33
 10.11.12 21:00 0.27 0.30 ---- 0.36 0.34
 -------- 22:00 0.21 0.30 ---- 0.25 0.21
 -------- 23:00 0.27 0.29 ---- 0.37 0.32
