 Date Time CO NO2 CHX NO PM10
 07.11.12 00:00 0.04 0.06 1.31 0.00 0.02
 -------- 01:00 0.04 0.08 1.31 0.00 0.02
 -------- 02:00 0.04 0.07 1.30 0.00 0.02
 -------- 03:00 0.04 0.06 1.29 0.00 0.01
 -------- 04:00 0.04 0.07 1.29 0.00 0.01
 07.11.12 05:00 0.04 0.05 1.30 0.00 0.02
 -------- 06:00 0.04 0.05 1.29 0.00 0.02
 -------- 07:00 0.04 0.07 1.30 0.00 0.01
 -------- 08:00 0.05 0.10 1.31 0.00 0.02
 -------- 09:00 0.06 0.13 1.32 0.01 0.03
 07.11.12 10:00 0.06 0.14 1.33 0.02 0.03
 -------- 11:00 0.06 0.13 1.32 0.01 0.04
 -------- 12:00 0.06 0.10 1.31 0.01 0.02
 -------- 13:00 0.04 0.08 1.30 0.01 0.02
 -------- 14:00 0.05 0.11 1.32 0.01 0.03
 07.11.12 15:00 0.06 0.14 1.33 0.01 0.05
 -------- 16:00 0.06 0.14 1.33 0.01 0.05
 -------- 17:00 0.06 0.14 1.33 0.01 0.03
 -------- 18:00 0.06 0.19 1.35 0.01 0.04
 -------- 19:00 0.06 0.18 1.35 0.01 0.03
 07.11.12 20:00 0.06 0.16 1.35 0.00 0.03
 -------- 21:00 0.05 0.15 1.34 0.01 0.04
 -------- 22:00 0.04 0.16 1.34 0.01 0.04
 -------- 23:00 0.04 0.13 1.33 0.00 0.03
 -------- 00:00 0.04 0.09 1.33 0.00 0.02
 08.11.12 01:00 0.04 0.08 1.34 0.00 0.02
 -------- 02:00 0.04 0.07 1.34 0.00 0.02
 -------- 03:00 0.03 0.09 1.33 0.00 0.02
 -------- 04:00 0.05 0.09 1.32 0.00 0.02
 -------- 05:00 0.02 0.06 1.30 0.00 0.01
 08.11.12 06:00 0.03 0.07 1.30 0.01 0.01
 -------- 07:00 0.05 0.11 1.31 0.01 0.01
 -------- 08:00 0.06 0.14 1.31 0.01 0.02
 -------- 09:00 0.06 0.15 1.32 0.01 0.02
 -------- 10:00 0.06 0.13 1.32 0.01 0.03
 08.11.12 11:00 0.06 0.12 1.30 0.01 0.03
 -------- 12:00 0.06 0.12 1.31 0.01 0.03
 -------- 13:00 0.05 0.12 1.31 0.01 0.03
 -------- 14:00 0.05 0.14 1.31 0.02 0.02
 -------- 15:00 0.05 0.12 1.30 0.01 0.02
 08.11.12 16:00 0.04 0.12 1.29 0.01 0.02
 -------- 17:00 0.06 0.15 1.31 0.01 0.02
 -------- 18:00 0.07 0.19 1.33 0.01 0.03
 -------- 19:00 0.06 0.17 1.32 0.01 0.03
 -------- 20:00 0.06 0.14 1.31 0.01 0.03
 08.11.12 21:00 0.06 0.15 1.31 0.01 0.03
 -------- 22:00 0.06 0.15 1.31 0.01 0.03
 -------- 23:00 0.06 0.14 1.31 0.01 0.04
