 Date Time CO NO2 CHX NO PM10
 24.09.12 12:00 0.06 0.08 1.31 0.01 0.03
 -------- 13:00 0.07 0.10 1.33 0.02 0.02
 -------- 14:00 0.07 0.10 1.34 0.02 0.03
 -------- 15:00 0.04 0.06 1.32 0.01 0.04
 -------- 16:00 0.06 0.09 1.33 0.01 0.03
 24.09.12 17:00 0.06 0.11 1.33 0.01 0.05
 -------- 18:00 0.06 0.12 1.33 0.01 0.03
 -------- 19:00 0.06 0.12 1.33 0.01 0.02
 -------- 20:00 0.06 0.13 1.34 0.01 0.02
 -------- 21:00 0.06 0.13 1.33 0.01 0.02
 24.09.12 22:00 0.07 0.14 1.34 0.01 0.02
 -------- 23:00 0.05 0.12 1.30 0.01 0.02
 -------- 00:00 0.04 0.09 1.30 0.00 0.03
 -------- 01:00 0.04 0.08 1.31 0.01 0.02
 -------- 02:00 0.06 0.07 1.29 0.01 0.02
 25.09.12 03:00 0.04 0.05 1.29 0.00 0.02
 -------- 04:00 0.04 0.04 1.28 0.01 0.02
 -------- 05:00 0.04 0.05 1.28 0.01 0.01
 -------- 06:00 0.05 0.07 1.29 0.01 0.02
 -------- 07:00 0.07 0.10 1.32 0.02 0.03
 25.09.12 08:00 0.09 0.12 1.33 0.03 0.03
 -------- 09:00 0.08 0.10 1.32 0.03 0.05
 -------- 10:00 0.08 0.10 1.33 0.04 0.06
 -------- 11:00 0.08 0.10 1.32 0.04 0.05
 -------- 12:00 0.06 0.08 1.31 0.03 0.05
 25.09.12 13:00 0.06 0.08 1.32 0.03 0.05
 -------- 14:00 0.07 0.10 1.33 0.02 0.05
 -------- 15:00 0.06 0.13 1.33 0.03 0.05
 -------- 16:00 0.07 0.14 1.34 0.03 0.06
 -------- 17:00 0.08 0.13 1.34 0.03 0.07
 25.09.12 18:00 0.08 0.14 1.35 0.03 0.06
 -------- 19:00 0.08 0.14 1.35 0.02 0.05
 -------- 20:00 0.08 0.13 1.35 0.02 0.05
 -------- 21:00 0.08 0.13 1.36 0.03 0.06
 -------- 22:00 0.08 0.10 1.33 0.02 0.04
 25.09.12 23:00 0.08 0.10 1.33 0.02 0.04
 -------- 00:00 0.07 0.09 1.33 0.02 0.04
 -------- 01:00 0.06 0.08 1.34 0.01 0.03
 -------- 02:00 0.05 0.07 1.34 0.01 0.03
 -------- 03:00 0.04 0.06 1.32 0.01 0.02
 26.09.12 04:00 0.05 0.06 1.32 0.01 0.03
 -------- 05:00 0.04 0.08 1.33 0.01 0.04
 -------- 06:00 0.06 0.11 1.35 0.01 0.03
 -------- 07:00 0.08 0.12 1.36 0.05 0.06
 -------- 08:00 0.11 0.13 1.37 0.08 0.07
 26.09.12 09:00 0.09 0.11 1.36 0.06 0.06
 -------- 10:00 0.09 0.11 1.36 0.06 0.07
 -------- 11:00 0.09 0.10 1.35 0.06 0.06
