 Date Time CO NO2 CHX NO PM10
 24.10.12 12:00 0.15 0.22 1.42 0.14 0.15
 -------- 13:00 0.13 0.21 1.37 0.11 0.13
 -------- 14:00 0.10 0.19 1.36 0.08 0.10
 -------- 15:00 0.09 0.18 1.34 0.05 0.09
 -------- 16:00 0.11 0.18 1.34 0.05 0.09
 24.10.12 17:00 0.08 0.18 1.35 0.05 0.08
 -------- 18:00 0.08 0.16 1.34 0.03 0.07
 -------- 19:00 0.06 0.15 1.33 0.01 0.05
 -------- 20:00 0.07 0.17 1.34 0.01 0.05
 -------- 21:00 0.09 0.22 1.37 0.03 0.06
 24.10.12 22:00 0.11 0.23 1.36 0.03 0.06
 -------- 23:00 0.10 0.22 1.36 0.03 0.05
 -------- 00:00 0.08 0.20 1.36 0.02 0.04
 -------- 01:00 0.07 0.18 1.35 0.02 0.05
 -------- 02:00 0.07 0.15 1.34 0.01 0.03
 25.10.12 03:00 0.06 0.17 1.36 0.01 0.02
 -------- 04:00 0.05 0.14 1.34 0.01 0.03
 -------- 05:00 0.05 0.14 1.34 0.00 0.02
 -------- 06:00 0.05 0.16 1.34 0.01 0.03
 -------- 07:00 0.06 0.17 1.34 0.01 0.03
 25.10.12 08:00 ---- 0.19 1.35 0.02 0.05
 -------- 09:00 ---- 0.18 1.34 0.02 0.05
 -------- 10:00 ---- 0.18 1.35 0.03 0.07
 -------- 11:00 ---- 0.17 1.34 0.02 0.07
 -------- 12:00 ---- 0.17 1.35 0.02 0.06
 25.10.12 13:00 ---- 0.15 1.37 0.02 0.06
 -------- 14:00 ---- 0.15 1.39 0.02 0.06
 -------- 15:00 ---- 0.14 1.36 0.02 0.06
 -------- 16:00 ---- 0.15 1.35 0.01 0.07
 -------- 17:00 ---- 0.18 1.36 0.01 0.06
 25.10.12 18:00 ---- 0.15 1.34 0.00 0.06
 -------- 19:00 ---- 0.13 1.40 0.00 0.05
 -------- 20:00 ---- 0.10 1.33 ---- 0.03
 -------- 21:00 ---- 0.10 1.34 ---- 0.03
 -------- 22:00 ---- 0.10 1.34 ---- 0.03
 25.10.12 23:00 ---- 0.13 1.31 0.00 0.04
 -------- 00:00 ---- 0.11 1.31 0.00 0.02
 -------- 01:00 ---- 0.08 1.30 ---- 0.02
 -------- 02:00 ---- 0.08 1.30 ---- 0.03
 -------- 03:00 ---- 0.10 1.31 0.00 0.02
 26.10.12 04:00 ---- 0.09 1.32 0.00 0.02
 -------- 05:00 ---- 0.11 1.32 0.00 0.01
 -------- 06:00 ---- 0.12 1.29 0.01 0.01
 -------- 07:00 0.06 0.12 1.30 0.01 0.01
 -------- 08:00 0.06 ---- 1.30 ---- ----
 26.10.12 09:00 0.06 ---- 1.35 ---- ----
