 Date Time CO NO2 CHX NO PM10
 09.01.13 12:00 0.10 0.23 ---- 0.13 0.04
 -------- 13:00 0.11 0.24 ---- 0.12 0.05
 -------- 14:00 0.09 0.22 ---- 0.09 0.04
 -------- 15:00 0.09 0.19 ---- 0.05 0.04
 -------- 16:00 0.07 0.15 ---- 0.02 0.02
 09.01.13 17:00 0.06 0.22 ---- 0.02 0.03
 -------- 18:00 0.08 0.27 ---- 0.03 0.03
 -------- 19:00 0.08 0.27 ---- 0.03 0.03
 -------- 20:00 0.09 0.25 ---- 0.02 0.04
 -------- 21:00 0.07 0.23 ---- 0.02 0.02
 09.01.13 22:00 0.07 0.25 ---- 0.02 0.02
 -------- 23:00 0.05 0.15 ---- 0.01 0.01
 -------- 00:00 0.05 0.12 ---- ---- 0.02
 -------- 01:00 0.05 0.11 ---- ---- 0.01
 -------- 02:00 0.04 0.15 ---- 0.00 0.01
 10.01.13 03:00 0.04 0.14 ---- ---- 0.02
 -------- 04:00 0.04 0.13 ---- ---- 0.02
 -------- 05:00 0.05 0.15 ---- 0.01 0.01
 -------- 06:00 0.06 0.18 ---- 0.00 0.02
 -------- 07:00 0.06 0.20 ---- 0.01 0.02
 10.01.13 08:00 0.07 0.24 ---- 0.01 0.03
 -------- 09:00 0.08 0.26 ---- 0.02 0.03
 -------- 10:00 0.07 0.24 ---- 0.03 0.03
 -------- 11:00 0.07 0.21 ---- 0.03 0.04
 -------- 12:00 0.07 0.21 ---- 0.05 0.05
 10.01.13 13:00 0.06 0.19 ---- 0.04 0.03
 -------- 14:00 0.06 0.18 ---- 0.03 0.03
 -------- 15:00 0.06 0.23 ---- 0.04 0.04
 -------- 16:00 0.06 0.22 ---- 0.03 0.03
 -------- 17:00 0.07 0.26 ---- 0.04 0.03
 10.01.13 18:00 0.06 0.26 ---- 0.02 0.03
 -------- 19:00 0.06 0.25 ---- 0.01 0.03
 -------- 20:00 0.06 0.23 ---- 0.01 0.03
 -------- 21:00 0.06 0.23 ---- 0.01 0.03
 -------- 22:00 0.06 0.26 ---- 0.02 0.05
 10.01.13 23:00 0.06 0.28 ---- 0.03 0.05
 -------- 00:00 0.06 0.28 ---- 0.02 0.05
 -------- 01:00 0.07 0.29 ---- 0.04 0.04
 -------- 02:00 0.07 0.29 ---- 0.05 0.05
 -------- 03:00 0.06 0.28 ---- 0.02 0.04
 11.01.13 04:00 0.06 0.25 ---- 0.01 0.05
 -------- 05:00 0.06 0.25 ---- 0.01 0.04
 -------- 06:00 0.07 0.26 ---- 0.02 0.04
 -------- 07:00 0.08 0.31 ---- 0.06 0.05
 -------- 08:00 0.09 0.33 ---- 0.10 0.06
 11.01.13 09:00 0.09 0.34 ---- 0.08 0.06
 -------- 10:00 0.08 0.32 ---- 0.07 0.05
 -------- 11:00 0.09 0.31 ---- 0.08 0.08
