 Date Time CO NO2 CHX NO PM10
 08.02.13 12:00 0.09 0.28 1.45 0.08 0.06
 -------- 13:00 0.08 0.26 1.43 0.06 0.05
 -------- 14:00 0.08 0.25 1.44 0.05 0.05
 -------- 15:00 0.08 0.26 1.44 0.06 0.05
 -------- 16:00 0.08 0.25 1.45 0.04 0.04
 08.02.13 17:00 0.08 0.25 1.42 0.03 0.04
 -------- 18:00 0.06 0.25 1.42 0.02 0.03
 -------- 19:00 0.06 0.27 1.42 0.02 0.03
 -------- 20:00 0.06 0.27 1.41 0.02 0.03
 -------- 21:00 0.06 0.28 1.41 0.02 0.03
 08.02.13 22:00 0.06 0.24 1.40 0.01 0.02
 -------- 23:00 0.06 0.20 1.39 0.01 0.03
 -------- 00:00 0.06 0.20 1.39 0.00 0.04
 -------- 01:00 0.05 0.17 1.40 0.00 0.02
 -------- 02:00 0.04 0.16 1.40 0.00 0.04
 09.02.13 03:00 0.04 0.15 1.38 0.00 0.03
 -------- 04:00 0.04 0.17 1.39 0.00 0.03
 -------- 05:00 0.05 0.24 1.41 0.01 0.03
 -------- 06:00 0.05 0.22 1.41 0.01 0.04
 -------- 07:00 0.06 0.23 1.42 0.01 0.04
