 Date Time CO NO2 CHX NO PM10
 20.03.13 12:00 0.08 0.19 1.34 0.07 0.04
 -------- 13:00 0.07 0.18 1.34 0.06 0.03
 -------- 14:00 0.08 0.18 1.35 0.06 0.03
 -------- 15:00 0.07 0.19 1.34 0.05 0.04
 -------- 16:00 0.07 0.18 1.33 0.06 0.03
 20.03.13 17:00 0.08 0.21 1.34 0.06 0.04
 -------- 18:00 0.07 0.18 1.33 0.05 0.04
 -------- 19:00 0.07 0.17 1.34 0.03 0.04
 -------- 20:00 0.07 0.17 1.34 0.03 0.04
 -------- 21:00 0.07 0.20 1.37 0.04 0.03
 20.03.13 22:00 0.07 0.20 1.34 0.05 0.03
 -------- 23:00 0.06 0.18 1.34 0.04 0.02
 -------- 00:00 0.05 0.14 1.34 0.03 0.03
 -------- 01:00 0.04 0.10 1.32 0.03 0.03
 -------- 02:00 0.04 0.07 1.31 0.01 0.02
 21.03.13 03:00 0.04 0.06 1.31 0.01 0.02
 -------- 04:00 0.04 0.07 1.31 0.01 0.02
 -------- 05:00 0.04 0.10 1.31 0.03 0.02
 -------- 06:00 0.04 0.14 1.31 0.02 0.02
 -------- 07:00 0.05 0.20 1.32 0.04 0.02
 21.03.13 08:00 0.06 0.19 1.33 0.04 0.03
 -------- 09:00 0.07 0.18 1.32 0.06 0.03
 -------- 10:00 0.08 0.19 1.33 0.09 0.03
 -------- 11:00 0.06 0.15 1.33 0.07 0.04
 -------- 12:00 0.07 0.15 1.35 0.07 0.06
 21.03.13 13:00 0.07 0.16 1.39 0.07 0.05
 -------- 14:00 0.06 0.14 1.40 0.06 0.08
 -------- 15:00 0.06 0.13 1.36 0.05 0.06
 -------- 16:00 0.06 0.13 1.33 0.05 0.04
 -------- 17:00 0.07 0.13 1.32 0.04 0.03
 21.03.13 18:00 0.08 0.17 1.37 0.05 0.03
 -------- 19:00 0.08 0.17 1.37 0.05 0.02
 -------- 20:00 0.07 0.16 1.33 0.04 0.03
 -------- 21:00 0.06 0.17 1.30 0.04 0.02
 -------- 22:00 0.08 0.20 1.30 0.05 0.03
 21.03.13 23:00 0.08 0.25 1.30 0.06 0.03
 -------- 00:00 0.09 0.29 1.31 0.08 0.03
 -------- 01:00 0.09 0.37 1.35 0.10 0.04
 -------- 02:00 0.07 0.29 1.35 0.05 0.04
 -------- 03:00 0.09 0.34 1.34 0.09 0.04
 22.03.13 04:00 0.06 0.24 1.34 0.06 0.03
 -------- 05:00 0.06 0.21 1.40 0.05 0.03
 -------- 06:00 0.07 0.23 1.37 0.05 0.03
 -------- 07:00 0.10 0.34 1.39 0.15 0.04
 -------- 08:00 0.13 0.34 1.43 0.16 0.06
