 Date Time CO NO2 CHX NO PM10
 05.10.12 03:00 0.05 0.07 1.32 0.00 0.04
 -------- 04:00 0.04 0.07 1.32 0.00 0.02
 -------- 05:00 0.05 0.12 1.34 0.00 0.03
 -------- 06:00 0.10 0.21 1.41 0.07 0.05
 -------- 07:00 0.15 0.24 1.49 0.16 0.07
 05.10.12 08:00 0.22 0.27 1.64 0.25 0.10
 -------- 09:00 0.23 0.27 1.73 0.28 0.12
 -------- 10:00 0.20 0.28 1.56 0.18 0.10
 -------- 11:00 0.15 0.27 1.49 0.13 0.07
 -------- 12:00 0.12 0.26 1.47 0.10 0.10
 05.10.12 13:00 0.12 0.23 1.47 0.09 0.11
 -------- 14:00 0.13 0.22 1.47 0.08 0.10
 -------- 15:00 0.12 0.24 1.47 0.08 0.16
 -------- 16:00 0.15 0.27 1.51 0.11 0.15
 -------- 17:00 0.09 0.22 1.40 0.02 0.13
 05.10.12 18:00 0.07 0.17 1.37 0.00 0.11
 -------- 19:00 0.07 0.16 1.35 0.00 0.10
 -------- 20:00 0.09 0.21 1.38 0.01 0.07
 -------- 21:00 0.10 0.26 1.39 0.02 0.06
 -------- 22:00 0.10 0.24 1.39 0.02 0.05
 05.10.12 23:00 0.09 0.19 1.36 0.01 0.04
 -------- 00:00 0.08 0.19 1.38 0.01 0.05
 -------- 01:00 0.06 0.16 1.35 0.01 0.04
 -------- 02:00 0.05 0.12 1.30 0.01 0.03
 -------- 03:00 0.04 0.09 1.28 0.01 0.02
 06.10.12 04:00 0.04 0.10 1.30 0.01 0.03
 -------- 05:00 0.04 0.07 1.31 0.00 0.02
 -------- 06:00 0.04 0.07 1.30 0.00 0.02
 -------- 07:00 0.04 0.07 1.29 0.00 0.03
 -------- 08:00 0.04 0.11 1.31 0.01 0.03
 06.10.12 09:00 0.08 0.18 1.36 0.04 0.03
 -------- 10:00 0.11 0.19 1.41 0.05 0.05
 -------- 11:00 0.09 0.15 1.35 0.01 0.05
 -------- 12:00 0.10 0.13 1.37 0.01 0.05
 -------- 13:00 0.05 0.08 1.31 0.00 0.06
 06.10.12 14:00 0.05 0.08 1.31 0.01 0.03
 -------- 15:00 0.05 0.09 1.32 0.01 0.03
 -------- 16:00 0.06 0.11 1.33 0.01 0.05
 -------- 17:00 0.05 0.07 1.27 0.01 0.04
 -------- 18:00 0.05 0.05 1.27 0.00 0.03
 06.10.12 19:00 0.06 0.04 1.26 0.00 0.04
 -------- 20:00 0.06 0.05 1.27 0.00 0.04
 -------- 21:00 0.06 0.05 1.27 0.00 0.02
 -------- 22:00 0.06 0.05 1.27 0.01 0.02
 -------- 23:00 0.06 0.06 1.29 0.01 0.02
 07.10.12 00:00 0.05 0.07 1.29 0.01 0.03
 -------- 01:00 0.05 0.07 1.30 0.01 0.02
 -------- 02:00 0.06 0.08 1.31 0.00 0.02
