 Date Time CO NO2 CHX NO PM10
 01.12.12 12:00 0.12 0.11 ---- 0.07 0.05
 -------- 13:00 0.14 0.13 ---- 0.11 0.05
 -------- 14:00 0.14 0.13 ---- 0.12 0.05
 -------- 15:00 0.13 0.13 ---- 0.10 0.04
 -------- 16:00 0.13 0.13 ---- 0.11 0.05
 01.12.12 17:00 0.14 0.14 ---- 0.13 0.05
 -------- 18:00 0.14 0.15 ---- 0.14 0.05
 -------- 19:00 0.15 0.15 ---- 0.14 0.05
 -------- 20:00 0.15 0.14 ---- 0.14 0.05
 -------- 21:00 0.14 0.13 ---- 0.12 0.05
 01.12.12 22:00 0.15 0.15 ---- 0.14 0.05
 -------- 23:00 0.13 0.13 ---- 0.11 0.05
 -------- 00:00 0.13 0.13 ---- 0.16 0.05
 -------- 01:00 0.16 0.13 ---- 0.18 0.05
 -------- 02:00 0.14 0.12 ---- 0.18 0.04
 02.12.12 03:00 0.13 0.10 ---- 0.13 0.03
 -------- 04:00 0.10 0.11 ---- 0.10 0.03
 -------- 05:00 0.10 0.10 ---- 0.09 0.02
 -------- 06:00 0.08 0.09 ---- 0.05 0.02
 -------- 07:00 0.08 0.10 ---- 0.06 0.02
 02.12.12 08:00 0.09 0.11 ---- 0.05 0.02
 -------- 09:00 0.09 0.12 ---- 0.07 0.02
 -------- 10:00 0.09 0.11 ---- 0.05 0.02
 -------- 11:00 0.08 0.12 ---- 0.06 0.03
 -------- 12:00 0.10 0.14 ---- 0.08 0.03
 02.12.12 13:00 0.09 0.15 ---- 0.08 0.03
 -------- 14:00 0.10 0.15 ---- 0.08 0.03
 -------- 15:00 0.10 0.15 ---- 0.09 0.03
 -------- 16:00 0.13 0.17 ---- 0.10 0.03
 -------- 17:00 0.08 0.14 ---- 0.04 0.02
 02.12.12 18:00 0.09 0.16 ---- 0.07 0.03
 -------- 19:00 0.09 0.17 ---- 0.06 0.03
 -------- 20:00 0.09 0.18 ---- 0.07 0.03
 -------- 21:00 0.07 0.15 ---- 0.05 0.03
 -------- 22:00 0.07 0.17 ---- 0.04 0.03
 02.12.12 23:00 0.09 0.19 ---- 0.07 0.03
 -------- 00:00 0.07 0.18 ---- 0.06 0.03
 -------- 01:00 0.07 0.20 ---- 0.03 0.02
 -------- 02:00 0.07 0.19 ---- 0.02 0.02
 -------- 03:00 0.06 0.15 ---- 0.01 0.02
 03.12.12 04:00 0.05 0.12 ---- 0.01 0.02
 -------- 05:00 0.07 0.16 ---- 0.02 0.02
 -------- 06:00 0.05 0.15 ---- 0.02 0.02
 -------- 07:00 0.07 0.17 ---- 0.05 0.03
 -------- 08:00 0.08 0.23 ---- 0.06 0.03
 03.12.12 09:00 0.10 0.26 ---- 0.09 0.05
 -------- 10:00 0.11 0.26 ---- 0.12 0.06
 -------- 11:00 0.12 0.29 ---- 0.15 0.06
