 Date Time CO NO2 CHX NO PM10
 18.11.12 00:00 0.06 0.18 1.33 0.01 0.07
 -------- 01:00 0.06 0.14 1.31 0.01 0.06
 -------- 02:00 0.06 0.14 1.31 0.00 0.05
 -------- 03:00 0.06 0.13 1.32 0.00 0.05
 -------- 04:00 0.05 0.11 1.32 0.01 0.04
 18.11.12 05:00 0.04 0.11 1.31 0.00 0.04
 -------- 06:00 0.05 0.12 1.31 0.00 0.04
 -------- 07:00 0.06 0.15 1.32 0.00 0.04
 -------- 08:00 0.06 0.16 1.32 0.00 0.05
 -------- 09:00 0.05 0.13 1.31 0.00 0.05
 18.11.12 10:00 0.06 0.09 1.29 0.00 0.05
 -------- 11:00 0.06 0.09 1.30 0.00 0.05
 -------- 12:00 0.06 0.11 1.30 0.00 0.06
 -------- 13:00 0.06 0.11 1.31 0.01 0.06
 -------- 14:00 0.06 0.08 1.30 0.00 0.05
 18.11.12 15:00 0.06 0.09 1.31 0.00 0.06
 -------- 16:00 0.06 0.11 1.30 0.00 0.06
 -------- 17:00 0.06 0.12 1.32 0.00 0.07
 -------- 18:00 0.06 0.10 1.31 0.00 0.06
 -------- 19:00 0.06 0.09 1.31 ---- 0.06
 18.11.12 20:00 0.06 0.09 1.31 0.00 0.05
 -------- 21:00 0.06 0.11 1.32 0.00 0.05
 -------- 22:00 0.05 0.09 1.31 ---- 0.05
 -------- 23:00 0.04 0.07 1.31 ---- 0.04
 -------- 00:00 0.04 0.06 1.30 0.00 0.02
 19.11.12 01:00 0.04 0.09 1.32 0.01 0.03
 -------- 02:00 0.04 0.04 1.32 ---- 0.02
 -------- 03:00 0.04 0.04 1.31 0.00 0.02
 -------- 04:00 0.04 0.04 1.31 0.00 0.02
 -------- 05:00 0.04 0.04 1.31 ---- 0.01
 19.11.12 06:00 0.04 0.07 1.32 ---- 0.02
 -------- 07:00 0.04 0.10 1.32 0.00 0.04
 -------- 08:00 0.06 0.13 1.32 0.01 0.06
 -------- 09:00 0.07 0.13 1.32 0.01 0.06
 -------- 10:00 0.07 0.14 1.34 0.02 0.06
 19.11.12 11:00 0.07 0.14 1.34 0.01 0.08
 -------- 12:00 0.06 0.11 1.33 0.01 0.07
 -------- 13:00 0.06 0.13 1.34 0.02 0.06
 -------- 14:00 0.07 0.13 1.34 0.02 0.06
 -------- 15:00 0.06 0.14 1.34 0.02 0.08
 19.11.12 16:00 0.07 0.14 1.34 0.01 0.08
 -------- 17:00 0.08 0.18 1.36 0.03 0.11
 -------- 18:00 0.08 0.17 1.36 0.04 0.13
 -------- 19:00 0.07 0.15 1.33 0.02 0.10
 -------- 20:00 0.06 0.11 1.32 0.01 0.08
 19.11.12 21:00 0.06 0.12 1.33 0.02 0.09
 -------- 22:00 0.06 0.10 1.33 0.02 0.10
 -------- 23:00 0.06 0.09 1.33 0.02 0.10
