 Date Time CO SO2 H2S NO2 CHX NO PM10
 07.04.13 00:00 0.16 0.00 ---- 0.19 1.41 0.03 0.02
 -------- 01:00 0.15 0.00 0.12 0.15 1.38 0.03 0.02
 -------- 02:00 0.14 0.00 ---- 0.13 1.37 0.03 0.01
 -------- 03:00 0.14 0.00 ---- 0.11 1.35 0.03 0.01
 -------- 04:00 0.13 0.01 ---- 0.09 1.34 0.03 0.01
 07.04.13 05:00 0.12 0.00 ---- 0.09 1.35 0.03 0.01
 -------- 06:00 0.12 0.00 ---- 0.09 1.35 0.03 0.01
 -------- 07:00 0.05 0.00 ---- 0.09 1.35 0.03 0.01
 -------- 08:00 0.02 0.00 ---- 0.10 1.35 0.03 0.02
 -------- 09:00 0.02 0.00 ---- 0.09 1.35 0.03 0.02
 07.04.13 10:00 0.02 0.01 ---- 0.09 1.35 0.03 0.02
 -------- 11:00 0.02 0.01 ---- 0.08 1.34 0.03 0.02
 -------- 12:00 0.02 0.01 ---- 0.07 1.34 0.03 0.02
 -------- 13:00 0.02 0.01 ---- 0.09 1.35 0.04 0.03
 -------- 14:00 0.02 0.01 ---- 0.09 1.34 0.03 0.02
 07.04.13 15:00 0.02 0.01 ---- 0.08 1.34 0.03 0.02
 -------- 16:00 0.02 0.01 ---- 0.08 1.34 0.03 0.02
 -------- 17:00 0.02 0.01 ---- 0.09 1.34 0.03 0.02
 -------- 18:00 0.02 0.01 ---- 0.09 1.34 0.03 0.02
 -------- 19:00 0.02 0.01 ---- 0.10 1.34 0.03 0.02
 07.04.13 20:00 0.02 0.01 ---- 0.13 1.36 0.03 0.03
 -------- 21:00 0.03 0.01 ---- 0.16 1.39 0.03 0.03
 -------- 22:00 0.04 0.01 ---- 0.21 1.40 0.03 0.03
 -------- 23:00 0.04 0.01 ---- 0.23 1.42 0.03 0.04
 -------- 00:00 0.04 0.01 ---- 0.20 1.43 0.03 0.03
 08.04.13 01:00 0.04 0.01 0.12 0.21 1.46 0.03 0.04
 -------- 02:00 0.04 0.01 ---- 0.28 1.47 0.03 0.04
 -------- 03:00 0.04 0.01 0.12 0.27 1.43 0.03 0.03
 -------- 04:00 0.04 0.01 ---- 0.33 1.43 0.03 0.03
 -------- 05:00 0.04 0.00 ---- 0.35 1.49 0.04 0.04
 08.04.13 06:00 0.05 0.00 0.12 0.50 1.58 0.06 0.05
 -------- 07:00 0.10 0.00 0.12 0.52 1.62 0.11 0.07
 -------- 08:00 0.17 0.01 0.17 0.54 1.85 0.21 0.10
 -------- 09:00 0.14 0.01 0.17 0.41 1.57 0.12 0.05
 -------- 10:00 0.07 0.01 0.12 0.31 1.42 0.07 0.04
 08.04.13 11:00 0.06 0.01 0.12 0.27 1.42 0.07 0.04
 -------- 12:00 0.06 0.01 0.12 0.32 1.42 0.08 0.05
 -------- 13:00 0.07 0.01 0.12 0.41 1.47 0.08 0.08
 -------- 14:00 0.07 0.01 0.12 0.41 1.45 0.07 0.08
 -------- 15:00 0.06 0.02 0.12 0.45 1.51 0.08 0.08
 08.04.13 16:00 0.06 0.04 0.12 0.42 1.53 0.08 0.07
 -------- 17:00 0.05 0.03 0.12 0.42 1.51 0.06 0.07
 -------- 18:00 0.04 0.01 0.12 0.33 1.55 0.05 0.06
 -------- 19:00 0.07 0.02 0.12 0.45 1.57 0.05 0.07
 -------- 20:00 0.08 0.03 0.62 0.47 1.73 0.04 0.07
 08.04.13 21:00 0.11 0.02 0.71 0.55 1.96 0.06 0.11
 -------- 22:00 0.14 0.01 0.42 0.63 1.69 0.08 0.09
 -------- 23:00 0.14 0.01 0.50 0.66 1.96 0.13 0.11
