 Date Time CO OZ NO2 NO
 12.03.13 23:00 0.26 0.06 0.33 0.23
 -------- 00:00 0.18 0.08 0.31 0.12
 -------- 01:00 0.15 0.12 0.27 0.09
 -------- 02:00 0.14 0.11 0.28 0.08
 -------- 03:00 0.13 0.12 0.28 0.08
 13.03.13 04:00 0.13 0.12 0.27 0.06
 -------- 05:00 0.14 0.09 0.29 0.09
 -------- 06:00 0.19 0.06 0.31 0.13
 -------- 07:00 0.29 0.06 0.33 0.27
 -------- 08:00 0.33 0.06 0.34 0.22
 13.03.13 09:00 0.28 0.06 0.31 0.16
 -------- 10:00 0.30 0.07 0.33 0.19
 -------- 11:00 0.21 0.10 0.31 0.14
 -------- 12:00 0.18 0.14 0.29 0.13
 -------- 13:00 0.18 0.14 0.31 0.16
 13.03.13 14:00 0.17 0.19 0.28 0.12
 -------- 15:00 0.14 0.24 0.26 0.09
 -------- 16:00 0.14 0.25 0.26 0.08
 -------- 17:00 0.18 0.18 0.30 0.12
 -------- 18:00 0.20 0.16 0.30 0.11
 13.03.13 19:00 0.21 0.11 0.34 0.12
 -------- 20:00 0.24 0.09 0.34 0.11
 -------- 21:00 0.18 0.10 0.32 0.09
 -------- 22:00 0.19 0.11 0.29 0.08
 -------- 23:00 0.17 0.10 0.30 0.10
 14.03.13 00:00 0.17 0.08 0.31 0.11
 -------- 01:00 0.14 0.08 0.30 0.09
 -------- 02:00 0.15 0.06 0.31 0.13
 -------- 03:00 0.13 0.08 0.28 0.07
 -------- 04:00 0.12 0.08 0.28 0.07
 14.03.13 05:00 0.13 0.08 0.29 0.09
 -------- 06:00 0.25 0.06 0.33 0.28
 -------- 07:00 0.33 0.06 0.36 0.31
 -------- 08:00 0.41 0.06 0.36 0.31
 -------- 09:00 0.37 0.06 0.36 0.26
 14.03.13 10:00 0.39 0.06 0.35 0.27
 -------- 11:00 0.45 0.08 0.35 0.24
 -------- 12:00 0.31 0.12 0.30 0.14
 -------- 13:00 0.49 0.11 0.30 0.14
 -------- 14:00 0.45 0.11 0.32 0.14
 14.03.13 15:00 0.51 0.10 0.33 0.16
 -------- 16:00 0.44 0.08 0.34 0.17
 -------- 17:00 0.41 0.06 0.35 0.17
 -------- 18:00 0.41 0.06 0.36 0.17
 -------- 19:00 0.35 0.06 0.34 0.15
 14.03.13 20:00 0.23 0.06 0.34 0.14
 -------- 21:00 0.97 0.08 0.32 0.13
 -------- 22:00 0.59 0.10 0.31 0.10
