 Date Time CO OZ NO2 NO
 09.05.13 00:00 0.25 ---- ---- ----
 -------- 01:00 0.30 ---- ---- ----
 -------- 02:00 0.34 ---- ---- ----
 -------- 03:00 0.23 ---- ---- ----
 -------- 04:00 0.13 ---- ---- ----
 09.05.13 05:00 0.11 ---- ---- ----
 -------- 06:00 0.18 ---- ---- ----
 -------- 07:00 0.25 ---- ---- ----
 -------- 08:00 0.21 ---- ---- ----
 -------- 09:00 0.15 ---- ---- ----
 09.05.13 10:00 0.16 ---- ---- ----
 -------- 11:00 0.11 ---- ---- ----
 -------- 12:00 0.09 ---- ---- ----
 -------- 13:00 0.09 ---- ---- ----
 -------- 14:00 0.09 ---- ---- ----
 09.05.13 15:00 0.11 ---- ---- ----
 -------- 16:00 0.13 ---- ---- ----
 -------- 17:00 0.11 ---- ---- ----
 -------- 18:00 0.13 ---- ---- ----
 -------- 19:00 0.10 ---- ---- ----
 09.05.13 20:00 0.11 ---- ---- ----
 -------- 21:00 0.09 ---- ---- ----
 -------- 22:00 0.69 ---- ---- ----
 -------- 23:00 0.79 ---- ---- ----
 -------- 00:00 0.55 ---- ---- ----
 10.05.13 01:00 0.43 ---- ---- ----
 -------- 02:00 0.41 ---- ---- ----
 -------- 03:00 0.51 ---- ---- ----
 -------- 04:00 0.47 ---- ---- ----
 -------- 05:00 0.34 ---- ---- ----
 10.05.13 06:00 0.20 ---- ---- ----
 -------- 07:00 0.20 ---- ---- ----
 -------- 08:00 0.21 ---- ---- ----
 -------- 09:00 0.15 ---- ---- ----
 -------- 10:00 0.14 ---- ---- ----
 10.05.13 11:00 0.15 ---- ---- ----
 -------- 12:00 0.13 ---- ---- ----
 -------- 13:00 0.13 ---- ---- ----
 -------- 14:00 0.13 ---- ---- ----
 -------- 15:00 0.11 ---- ---- ----
 10.05.13 16:00 0.12 ---- ---- ----
 -------- 17:00 0.12 ---- ---- ----
 -------- 18:00 0.12 ---- ---- ----
 -------- 19:00 0.13 ---- ---- ----
 -------- 20:00 0.15 ---- ---- ----
 10.05.13 21:00 0.14 ---- ---- ----
 -------- 22:00 0.15 ---- ---- ----
 -------- 23:00 0.18 ---- ---- ----
