 Date Time CO OZ NO2 NO
 18.04.13 12:00 0.02 0.30 0.29 0.07
 -------- 13:00 0.02 0.36 0.27 0.05
 -------- 14:00 0.02 0.50 0.19 0.03
 -------- 15:00 ---- 0.58 0.15 0.02
 -------- 16:00 ---- 0.46 0.20 0.03
 18.04.13 17:00 ---- 0.58 0.16 0.02
 -------- 18:00 ---- 0.58 0.15 0.01
 -------- 19:00 ---- 0.57 0.16 0.01
 -------- 20:00 0.02 0.46 0.20 0.01
 -------- 21:00 0.03 0.22 0.30 0.02
 18.04.13 22:00 0.21 0.06 0.41 0.21
 -------- 23:00 0.16 0.05 0.41 0.23
 -------- 00:00 0.37 0.06 0.44 0.43
 -------- 01:00 0.21 0.05 0.44 0.35
 -------- 02:00 0.07 0.05 0.42 0.29
 19.04.13 03:00 ---- 0.05 0.44 0.24
 -------- 04:00 ---- 0.08 0.40 0.13
 -------- 05:00 ---- 0.18 0.33 0.10
 -------- 06:00 0.02 0.07 0.40 0.17
 -------- 07:00 0.07 0.06 0.42 0.24
 19.04.13 08:00 0.07 0.12 0.40 0.17
 -------- 09:00 0.04 0.23 0.34 0.10
 -------- 10:00 0.03 0.25 0.33 0.10
 -------- 11:00 0.02 0.38 0.27 0.06
 -------- 12:00 ---- 0.52 0.23 0.04
 19.04.13 13:00 ---- 0.58 0.21 0.03
 -------- 14:00 ---- 0.59 0.21 0.03
 -------- 15:00 ---- 0.53 0.24 0.05
 -------- 16:00 ---- 0.58 0.21 0.03
 -------- 17:00 ---- 0.59 0.20 0.02
 19.04.13 18:00 ---- 0.58 0.20 0.02
 -------- 19:00 0.02 0.51 0.24 0.02
 -------- 20:00 ---- 0.46 0.26 0.02
 -------- 21:00 0.03 0.29 0.33 0.04
 -------- 22:00 0.08 0.35 0.28 0.05
 19.04.13 23:00 ---- 0.36 0.23 0.02
 -------- 00:00 0.02 0.35 0.23 0.02
 -------- 01:00 ---- 0.36 0.21 0.02
 -------- 02:00 ---- 0.34 0.22 0.02
 -------- 03:00 ---- 0.34 0.20 0.02
 20.04.13 04:00 ---- 0.32 0.20 0.02
 -------- 05:00 ---- 0.19 0.26 0.05
 -------- 06:00 ---- 0.21 0.24 0.03
 -------- 07:00 0.02 0.19 0.25 0.04
 -------- 08:00 ---- 0.21 0.25 0.03
 20.04.13 09:00 ---- 0.15 0.27 0.03
 -------- 10:00 ---- 0.11 0.30 0.05
 -------- 11:00 ---- 0.11 0.30 0.05
