 Date Time CO OZ NO2 NO
 01.02.13 00:00 0.15 0.13 0.20 0.06
 -------- 01:00 0.14 0.14 0.18 0.05
 -------- 02:00 0.13 0.14 0.19 0.06
 -------- 03:00 0.13 0.13 0.18 0.06
 -------- 04:00 0.12 0.13 0.18 0.05
 01.02.13 05:00 0.13 0.11 0.19 0.06
 -------- 06:00 0.17 0.09 0.20 0.09
 -------- 07:00 0.19 0.08 0.21 0.12
 -------- 08:00 0.21 0.08 0.23 0.10
 -------- 09:00 0.21 0.07 0.22 0.11
 01.02.13 10:00 0.21 0.06 0.24 0.14
 -------- 11:00 0.26 0.07 0.25 0.17
 -------- 12:00 0.23 0.09 0.23 0.12
 -------- 13:00 0.21 0.09 0.25 0.11
 -------- 14:00 0.23 0.10 0.23 0.12
 01.02.13 15:00 0.23 0.09 0.24 0.12
 -------- 16:00 0.25 0.08 0.25 0.11
 -------- 17:00 0.25 0.06 0.25 0.11
 -------- 18:00 0.23 0.06 0.25 0.12
 -------- 19:00 0.23 0.05 0.26 0.13
 01.02.13 20:00 0.20 0.06 0.24 0.10
 -------- 21:00 0.19 0.07 0.24 0.09
 -------- 22:00 0.21 0.07 0.23 0.09
 -------- 23:00 0.21 0.06 0.23 0.11
 -------- 00:00 0.24 0.05 0.24 0.17
 02.02.13 01:00 0.21 0.05 0.23 0.14
 -------- 02:00 0.18 0.06 0.21 0.12
 -------- 03:00 0.15 0.05 0.22 0.13
 -------- 04:00 0.15 0.05 0.23 0.14
 -------- 05:00 0.16 0.04 0.22 0.19
 02.02.13 06:00 0.17 0.05 0.23 0.18
 -------- 07:00 0.19 0.05 0.24 0.21
 -------- 08:00 0.20 0.05 0.23 0.16
 -------- 09:00 0.21 0.06 0.23 0.15
 -------- 10:00 0.21 0.05 0.25 0.19
 02.02.13 11:00 0.22 0.06 0.25 0.18
 -------- 12:00 0.21 0.06 0.26 0.15
 -------- 13:00 0.21 0.08 0.25 0.15
 -------- 14:00 0.21 0.09 0.25 0.13
 -------- 15:00 0.21 0.08 0.26 0.14
 02.02.13 16:00 0.19 0.08 0.26 0.13
 -------- 17:00 0.27 0.05 0.28 0.21
 -------- 18:00 0.23 0.05 0.26 0.17
 -------- 19:00 0.23 0.05 0.26 0.15
 -------- 20:00 0.21 0.05 0.26 0.14
 02.02.13 21:00 0.22 0.05 0.25 0.14
 -------- 22:00 0.25 0.05 0.25 0.16
 -------- 23:00 0.20 0.05 0.23 0.14
