 Date Time CO OZ NO2 NO
 01.03.13 00:00 0.11 0.19 0.20 0.04
 -------- 01:00 0.11 0.16 0.22 0.04
 -------- 02:00 0.11 0.10 0.24 0.06
 -------- 03:00 0.11 0.11 0.24 0.06
 -------- 04:00 0.10 0.17 0.21 0.05
 01.03.13 05:00 0.10 0.13 0.23 0.05
 -------- 06:00 0.14 0.09 0.26 0.12
 -------- 07:00 0.17 0.11 0.26 0.09
 -------- 08:00 0.23 0.11 0.27 0.12
 -------- 09:00 0.21 0.12 0.24 0.09
 01.03.13 10:00 0.23 0.11 0.25 0.10
 -------- 11:00 0.18 0.11 0.25 0.10
 -------- 12:00 0.18 0.10 0.25 0.09
 -------- 13:00 0.16 0.11 0.25 0.09
 -------- 14:00 0.16 0.12 0.24 0.09
 01.03.13 15:00 0.17 0.12 0.25 0.10
 -------- 16:00 0.16 0.12 0.25 0.08
 -------- 17:00 0.15 0.13 0.24 0.07
 -------- 18:00 0.15 0.11 0.25 0.07
 -------- 19:00 0.14 0.09 0.26 0.07
 01.03.13 20:00 0.14 0.17 0.22 0.04
 -------- 21:00 0.12 0.26 0.17 0.03
 -------- 22:00 0.09 0.26 0.15 0.02
 -------- 23:00 0.10 0.19 0.18 0.02
 -------- 00:00 0.11 0.14 0.18 0.04
 02.03.13 01:00 0.09 0.19 0.14 0.02
 -------- 02:00 0.09 0.22 0.13 0.02
 -------- 03:00 0.08 0.29 0.12 0.01
 -------- 04:00 0.08 0.30 0.11 0.01
 -------- 05:00 0.08 0.30 0.12 0.01
 02.03.13 06:00 0.08 0.30 0.12 0.01
 -------- 07:00 0.08 0.31 0.12 0.01
 -------- 08:00 0.08 0.31 0.13 0.01
 -------- 09:00 0.11 0.27 0.14 0.02
 -------- 10:00 0.13 0.29 0.14 0.02
 02.03.13 11:00 0.15 0.28 0.16 0.03
 -------- 12:00 0.15 0.30 0.14 0.03
 -------- 13:00 0.15 0.30 0.15 0.03
 -------- 14:00 0.14 0.34 0.14 0.02
 -------- 15:00 0.17 0.30 0.17 0.03
 02.03.13 16:00 0.16 0.32 0.16 0.03
 -------- 17:00 0.15 0.34 0.15 0.02
 -------- 18:00 0.15 0.33 0.16 0.02
 -------- 19:00 0.15 0.31 0.18 0.02
 -------- 20:00 0.15 0.29 0.18 0.02
 02.03.13 21:00 0.17 0.21 0.21 0.02
 -------- 22:00 0.13 0.15 0.24 0.02
 -------- 23:00 0.14 0.13 0.24 0.03
