 Date Time CO OZ NO2 NO
 26.12.12 00:00 0.21 ---- 0.15 0.09
 -------- 01:00 0.19 ---- 0.13 0.07
 -------- 02:00 0.16 ---- 0.09 0.04
 -------- 03:00 0.16 ---- 0.08 0.04
 -------- 04:00 0.16 ---- 0.10 0.04
 26.12.12 05:00 0.18 ---- 0.14 0.07
 -------- 06:00 0.19 ---- 0.16 0.10
 -------- 07:00 0.24 ---- 0.15 0.11
 -------- 08:00 0.27 ---- 0.14 0.11
 -------- 09:00 0.28 ---- 0.14 0.10
 26.12.12 10:00 0.21 ---- 0.15 0.11
 -------- 11:00 0.19 ---- 0.15 0.11
 -------- 12:00 0.21 ---- 0.16 0.11
 -------- 13:00 0.23 ---- 0.16 0.14
 -------- 14:00 0.25 ---- 0.15 0.15
 26.12.12 15:00 0.27 ---- 0.15 0.14
 -------- 16:00 0.21 ---- 0.15 0.10
 -------- 17:00 0.22 ---- 0.14 0.13
 -------- 18:00 0.28 ---- 0.18 0.15
 -------- 19:00 0.22 ---- 0.17 0.13
 26.12.12 20:00 0.22 ---- 0.15 0.14
 -------- 21:00 0.15 ---- 0.13 0.11
 -------- 22:00 0.18 ---- 0.13 0.08
 -------- 23:00 0.17 ---- 0.13 0.07
 -------- 00:00 0.16 ---- 0.13 0.06
 27.12.12 01:00 0.15 ---- 0.12 0.07
 -------- 02:00 0.16 ---- 0.13 0.09
 -------- 03:00 0.13 ---- 0.13 0.09
 -------- 04:00 0.17 ---- 0.14 0.13
 -------- 05:00 0.17 ---- 0.15 0.14
 27.12.12 06:00 0.21 ---- 0.15 0.16
 -------- 07:00 0.30 ---- 0.19 0.26
 -------- 08:00 0.34 ---- 0.18 0.20
 -------- 09:00 0.32 ---- 0.18 0.18
 -------- 10:00 0.30 ---- 0.19 0.17
 27.12.12 11:00 0.37 ---- 0.20 0.22
 -------- 12:00 0.37 ---- 0.23 0.28
 -------- 13:00 0.35 ---- 0.21 0.23
 -------- 14:00 0.67 ---- 0.22 0.35
 -------- 15:00 0.61 ---- 0.23 0.38
 27.12.12 16:00 0.58 ---- 0.22 0.38
 -------- 17:00 0.63 ---- 0.23 0.42
 -------- 18:00 0.55 ---- 0.20 0.32
 -------- 19:00 0.67 ---- 0.20 0.40
 -------- 20:00 0.49 ---- 0.17 0.25
 27.12.12 21:00 0.40 ---- 0.15 0.17
 -------- 22:00 0.23 ---- 0.13 0.10
 -------- 23:00 0.21 ---- 0.13 0.07
