 Date Time CO OZ NO2 NO
 18.02.13 12:00 0.13 0.22 0.22 0.06
 -------- 13:00 0.12 0.24 0.20 0.05
 -------- 14:00 0.13 0.16 0.24 0.06
 -------- 15:00 0.14 0.11 0.27 0.07
 -------- 16:00 0.13 0.10 0.26 0.06
 18.02.13 17:00 0.14 0.10 0.25 0.05
 -------- 18:00 0.13 0.09 0.26 0.04
 -------- 19:00 0.19 0.06 0.28 0.09
 -------- 20:00 0.17 0.07 0.27 0.07
 -------- 21:00 0.14 0.09 0.26 0.05
 18.02.13 22:00 0.13 0.09 0.25 0.04
 -------- 23:00 0.10 0.14 0.21 0.03
 -------- 00:00 0.11 0.08 0.25 0.04
 -------- 01:00 0.10 0.07 0.25 0.03
 -------- 02:00 0.09 0.06 0.25 0.02
 19.02.13 03:00 0.11 0.06 0.25 0.04
 -------- 04:00 0.08 0.06 0.25 0.02
 -------- 05:00 0.09 0.06 0.27 0.03
 -------- 06:00 0.09 0.08 0.26 0.04
 -------- 07:00 0.11 0.08 0.26 0.05
 19.02.13 08:00 0.13 0.08 0.27 0.06
 -------- 09:00 0.14 0.07 0.28 0.06
 -------- 10:00 0.15 0.09 0.27 0.07
 -------- 11:00 0.16 0.10 0.27 0.09
 -------- 12:00 0.13 0.13 0.24 0.06
 19.02.13 13:00 0.11 0.15 0.22 0.05
 -------- 14:00 0.13 0.14 0.23 0.06
 -------- 15:00 0.12 0.13 0.24 0.06
 -------- 16:00 0.14 0.13 0.25 0.07
 -------- 17:00 0.15 0.14 0.25 0.08
 19.02.13 18:00 0.15 0.12 0.26 0.05
 -------- 19:00 0.16 0.10 0.27 0.05
 -------- 20:00 0.17 0.08 0.28 0.06
 -------- 21:00 0.19 0.07 0.28 0.05
 -------- 22:00 0.19 0.06 0.29 0.06
 19.02.13 23:00 0.16 0.06 0.29 0.05
 -------- 00:00 0.18 0.05 0.29 0.09
 -------- 01:00 0.17 0.05 0.29 0.07
 -------- 02:00 0.15 0.06 0.28 0.05
 -------- 03:00 0.15 0.06 0.27 0.05
 20.02.13 04:00 0.14 0.06 0.26 0.04
 -------- 05:00 0.16 0.06 0.27 0.05
 -------- 06:00 0.18 0.05 0.27 0.09
 -------- 07:00 0.19 0.06 0.28 0.09
 -------- 08:00 0.24 0.06 0.29 0.12
 20.02.13 09:00 0.25 0.06 0.29 0.11
 -------- 10:00 0.30 0.06 0.31 0.17
 -------- 11:00 0.30 0.06 0.32 0.18
