 Date Time CO OZ NO2 NO
 10.05.13 12:00 0.14 ---- ---- ----
 -------- 13:00 0.13 ---- ---- ----
 -------- 14:00 0.13 ---- ---- ----
 -------- 15:00 0.11 ---- ---- ----
 -------- 16:00 0.12 ---- ---- ----
 10.05.13 17:00 0.12 ---- ---- ----
 -------- 18:00 0.12 ---- ---- ----
 -------- 19:00 0.13 ---- ---- ----
 -------- 20:00 0.15 ---- ---- ----
 -------- 21:00 0.14 ---- ---- ----
 10.05.13 22:00 0.15 ---- ---- ----
 -------- 23:00 0.18 ---- ---- ----
 -------- 00:00 0.15 ---- ---- ----
 -------- 01:00 0.12 ---- ---- ----
 -------- 02:00 0.10 ---- ---- ----
 11.05.13 03:00 0.14 ---- ---- ----
 -------- 04:00 0.11 ---- ---- ----
 -------- 05:00 0.09 ---- ---- ----
 -------- 06:00 0.08 ---- ---- ----
 -------- 07:00 0.16 ---- ---- ----
 11.05.13 08:00 0.15 ---- ---- ----
 -------- 09:00 0.13 ---- ---- ----
 -------- 10:00 0.13 ---- ---- ----
 -------- 11:00 0.15 ---- ---- ----
 -------- 12:00 0.13 ---- ---- ----
 11.05.13 13:00 0.13 ---- ---- ----
 -------- 14:00 0.13 ---- ---- ----
 -------- 15:00 0.12 ---- ---- ----
 -------- 16:00 0.13 ---- ---- ----
 -------- 17:00 0.13 ---- ---- ----
 11.05.13 18:00 0.13 ---- ---- ----
 -------- 19:00 0.12 ---- ---- ----
 -------- 20:00 0.16 ---- ---- ----
 -------- 21:00 0.19 ---- ---- ----
 -------- 22:00 0.27 ---- ---- ----
 11.05.13 23:00 0.37 ---- ---- ----
 -------- 00:00 0.37 ---- ---- ----
 -------- 01:00 0.19 ---- ---- ----
 -------- 02:00 0.15 ---- ---- ----
 -------- 03:00 0.12 ---- ---- ----
 12.05.13 04:00 0.11 ---- ---- ----
 -------- 05:00 0.11 ---- ---- ----
 -------- 06:00 0.20 ---- ---- ----
 -------- 07:00 0.19 ---- ---- ----
 -------- 08:00 0.14 ---- ---- ----
 12.05.13 09:00 0.15 ---- ---- ----
 -------- 10:00 0.19 ---- ---- ----
 -------- 11:00 0.13 ---- ---- ----
