 Date Time CO OZ NO2 NO
 09.05.13 12:00 0.08 ---- ---- ----
 -------- 13:00 0.09 ---- ---- ----
 -------- 14:00 0.09 ---- ---- ----
 -------- 15:00 0.11 ---- ---- ----
 -------- 16:00 0.13 ---- ---- ----
 09.05.13 17:00 0.11 ---- ---- ----
 -------- 18:00 0.13 ---- ---- ----
 -------- 19:00 0.10 ---- ---- ----
 -------- 20:00 0.11 ---- ---- ----
 -------- 21:00 0.09 ---- ---- ----
 09.05.13 22:00 0.69 ---- ---- ----
 -------- 23:00 0.79 ---- ---- ----
 -------- 00:00 0.55 ---- ---- ----
 -------- 01:00 0.43 ---- ---- ----
 -------- 02:00 0.41 ---- ---- ----
 10.05.13 03:00 0.51 ---- ---- ----
 -------- 04:00 0.47 ---- ---- ----
 -------- 05:00 0.34 ---- ---- ----
 -------- 06:00 0.20 ---- ---- ----
 -------- 07:00 0.20 ---- ---- ----
 10.05.13 08:00 0.21 ---- ---- ----
 -------- 09:00 0.15 ---- ---- ----
 -------- 10:00 0.14 ---- ---- ----
 -------- 11:00 0.15 ---- ---- ----
 -------- 12:00 0.13 ---- ---- ----
 10.05.13 13:00 0.13 ---- ---- ----
 -------- 14:00 0.13 ---- ---- ----
 -------- 15:00 0.11 ---- ---- ----
 -------- 16:00 0.12 ---- ---- ----
 -------- 17:00 0.12 ---- ---- ----
 10.05.13 18:00 0.12 ---- ---- ----
 -------- 19:00 0.13 ---- ---- ----
 -------- 20:00 0.15 ---- ---- ----
 -------- 21:00 0.14 ---- ---- ----
 -------- 22:00 0.15 ---- ---- ----
 10.05.13 23:00 0.18 ---- ---- ----
 -------- 00:00 0.15 ---- ---- ----
 -------- 01:00 0.12 ---- ---- ----
 -------- 02:00 0.10 ---- ---- ----
 -------- 03:00 0.14 ---- ---- ----
 11.05.13 04:00 0.11 ---- ---- ----
 -------- 05:00 0.09 ---- ---- ----
 -------- 06:00 0.08 ---- ---- ----
 -------- 07:00 0.16 ---- ---- ----
 -------- 08:00 0.15 ---- ---- ----
 11.05.13 09:00 0.13 ---- ---- ----
 -------- 10:00 0.13 ---- ---- ----
 -------- 11:00 0.15 ---- ---- ----
