 Date Time CO NO2 CHX NO
 10.12.12 12:00 0.12 0.23 1.68 0.17
 -------- 13:00 0.12 0.22 1.71 0.14
 -------- 14:00 0.13 0.23 1.70 0.15
 -------- 15:00 0.13 0.25 1.66 0.15
 -------- 16:00 0.13 0.25 1.64 0.12
 10.12.12 17:00 0.11 0.23 1.58 0.08
 -------- 18:00 0.10 0.21 1.61 0.06
 -------- 19:00 0.10 0.21 1.56 0.06
 -------- 20:00 0.09 0.21 1.54 0.06
 -------- 21:00 0.04 0.25 1.48 0.04
 10.12.12 22:00 ---- 0.23 1.39 0.02
 -------- 23:00 ---- 0.24 1.39 0.03
 -------- 00:00 0.02 0.21 1.39 0.02
 -------- 01:00 0.02 0.21 1.39 0.02
 -------- 02:00 0.01 0.22 1.37 0.03
 11.12.12 03:00 0.01 0.21 1.36 0.02
 -------- 04:00 0.01 0.20 1.34 0.02
 -------- 05:00 0.01 0.20 1.33 0.02
 -------- 06:00 0.01 0.20 1.34 0.03
 -------- 07:00 0.01 0.21 1.35 0.03
 11.12.12 08:00 0.03 0.22 1.36 0.03
 -------- 09:00 0.03 0.22 1.36 0.03
 -------- 10:00 0.04 0.24 1.36 0.03
 -------- 11:00 0.05 0.26 1.38 0.04
 -------- 12:00 0.04 0.27 1.39 0.06
 11.12.12 13:00 0.05 0.29 1.41 0.07
 -------- 14:00 0.05 0.26 1.41 0.06
 -------- 15:00 0.05 0.29 1.41 0.06
 -------- 16:00 0.07 0.34 1.42 0.06
 -------- 17:00 0.06 0.35 1.41 0.07
 11.12.12 18:00 0.06 0.30 1.39 0.04
 -------- 19:00 0.08 0.32 1.42 0.04
 -------- 20:00 0.08 0.28 1.44 0.03
 -------- 21:00 0.09 0.28 1.44 0.04
 -------- 22:00 0.11 0.30 1.47 0.06
 11.12.12 23:00 0.14 0.31 1.49 0.07
 -------- 00:00 0.09 0.30 1.44 0.06
