 Date Time CO NO2 CHX NO
 11.12.12 00:00 0.02 0.20 1.39 0.02
 -------- 01:00 0.02 0.21 1.39 0.02
 -------- 02:00 0.01 0.22 1.37 0.03
 -------- 03:00 0.01 0.21 1.36 0.02
 -------- 04:00 0.01 0.20 1.34 0.02
 11.12.12 05:00 0.01 0.20 1.33 0.02
 -------- 06:00 0.01 0.20 1.34 0.03
 -------- 07:00 0.01 0.21 1.35 0.03
 -------- 08:00 0.03 0.22 1.36 0.03
 -------- 09:00 0.03 0.22 1.36 0.03
 11.12.12 10:00 0.04 0.24 1.36 0.03
 -------- 11:00 0.05 0.26 1.38 0.04
 -------- 12:00 0.04 0.27 1.39 0.06
 -------- 13:00 0.05 0.29 1.41 0.07
 -------- 14:00 0.05 0.26 1.41 0.06
 11.12.12 15:00 0.05 0.29 1.41 0.06
 -------- 16:00 0.07 0.34 1.42 0.06
 -------- 17:00 0.06 0.35 1.41 0.07
 -------- 18:00 0.06 0.30 1.39 0.04
 -------- 19:00 0.08 0.32 1.42 0.04
 11.12.12 20:00 0.08 0.28 1.44 0.03
 -------- 21:00 0.09 0.28 1.44 0.04
 -------- 22:00 0.11 0.30 1.47 0.06
 -------- 23:00 0.14 0.31 1.49 0.07
 -------- 00:00 0.09 0.30 1.44 0.06
 12.12.12 01:00 0.08 0.30 1.44 0.04
 -------- 02:00 0.09 0.30 1.42 0.03
 -------- 03:00 0.08 0.28 1.40 0.02
 -------- 04:00 0.07 0.27 1.40 0.02
 -------- 05:00 0.07 0.28 1.40 0.02
 12.12.12 06:00 0.07 0.28 1.40 0.03
 -------- 07:00 0.07 0.27 1.40 0.03
 -------- 08:00 0.09 0.30 1.45 0.06
 -------- 09:00 0.10 0.31 1.48 0.08
 -------- 10:00 0.10 0.29 1.46 0.09
 12.12.12 11:00 0.11 0.29 1.50 0.12
 -------- 12:00 0.12 0.28 1.50 0.13
 -------- 13:00 0.13 0.28 1.50 0.13
 -------- 14:00 0.13 0.27 1.48 0.12
 -------- 15:00 0.13 0.28 1.48 0.11
 12.12.12 16:00 0.14 0.29 1.48 0.08
 -------- 17:00 0.16 0.32 1.55 0.10
 -------- 18:00 0.13 0.27 1.49 0.04
 -------- 19:00 0.13 0.27 1.49 0.04
 -------- 20:00 0.13 0.23 1.47 0.03
 12.12.12 21:00 0.14 0.26 1.48 0.04
 -------- 22:00 0.13 0.25 1.48 0.04
 -------- 23:00 0.13 0.24 1.44 0.03
