 Date Time CO NO2 CHX NO
 05.02.13 12:00 0.14 0.32 1.46 0.07
 -------- 13:00 0.15 0.31 1.47 0.07
 -------- 14:00 0.16 0.30 1.55 0.08
 -------- 15:00 0.15 0.31 1.53 0.09
 -------- 16:00 0.13 0.25 1.45 0.03
 05.02.13 17:00 0.12 0.27 1.47 0.03
 -------- 18:00 0.14 0.40 1.51 0.07
 -------- 19:00 0.14 0.40 1.53 0.06
 -------- 20:00 0.13 0.33 1.51 0.03
 -------- 21:00 0.12 0.29 1.43 0.02
 05.02.13 22:00 0.12 0.27 1.44 0.01
 -------- 23:00 0.12 0.28 1.44 0.02
 -------- 00:00 0.09 0.26 1.42 0.01
 -------- 01:00 0.08 0.26 1.41 0.01
 -------- 02:00 0.07 0.23 1.38 0.01
 06.02.13 03:00 0.06 0.21 1.37 0.01
 -------- 04:00 0.05 0.17 1.35 0.00
 -------- 05:00 0.04 0.14 1.35 0.01
 -------- 06:00 0.03 0.18 1.35 0.01
 -------- 07:00 0.05 0.23 1.37 0.01
 06.02.13 08:00 0.08 0.30 1.42 0.01
 -------- 09:00 0.08 0.29 1.41 0.02
 -------- 10:00 0.07 0.27 1.41 0.02
 -------- 11:00 0.07 0.31 1.43 0.03
 -------- 12:00 0.07 0.26 1.42 0.02
 06.02.13 13:00 0.06 0.26 1.42 0.03
 -------- 14:00 0.05 0.30 1.45 0.04
 -------- 15:00 0.06 0.37 1.51 0.07
 -------- 16:00 0.07 0.40 1.46 0.07
 -------- 17:00 0.08 0.36 1.45 0.04
 06.02.13 18:00 0.07 0.27 1.45 0.02
 -------- 19:00 0.07 0.24 1.44 0.02
 -------- 20:00 0.07 0.25 1.45 0.03
 -------- 21:00 0.06 0.25 1.46 0.02
 -------- 22:00 0.06 0.28 1.44 0.02
 06.02.13 23:00 0.05 0.29 1.43 0.02
 -------- 00:00 0.05 0.29 1.42 0.02
 -------- 01:00 0.08 0.28 1.44 0.03
 -------- 02:00 0.08 0.30 1.43 0.04
 -------- 03:00 0.06 0.21 1.39 0.03
 07.02.13 04:00 0.06 0.23 1.38 0.03
 -------- 05:00 0.07 0.24 1.38 0.03
 -------- 06:00 0.07 0.24 1.38 0.05
 -------- 07:00 0.09 0.27 1.43 0.05
 -------- 08:00 0.10 0.30 1.45 0.08
 07.02.13 09:00 0.12 0.30 1.43 0.08
 -------- 10:00 0.13 0.30 1.44 0.08
 -------- 11:00 0.11 0.29 1.44 0.07
