 Date Time CO NO2 CHX NO
 29.01.13 00:00 0.07 0.34 1.52 0.02
 -------- 01:00 0.08 0.34 1.51 0.02
 -------- 02:00 0.07 0.31 1.48 0.01
 -------- 03:00 0.07 0.31 1.49 0.01
 -------- 04:00 0.06 0.26 1.47 0.00
 29.01.13 05:00 0.06 0.26 1.51 0.01
 -------- 06:00 0.06 0.33 1.53 0.04
 -------- 07:00 0.10 0.38 1.57 0.06
 -------- 08:00 0.12 0.41 1.66 0.18
 -------- 09:00 0.16 0.43 1.71 0.23
 29.01.13 10:00 0.16 0.41 1.74 0.19
 -------- 11:00 0.11 0.41 1.68 0.19
 -------- 12:00 0.11 0.41 1.71 0.20
 -------- 13:00 0.11 0.40 1.69 0.17
 -------- 14:00 0.10 0.39 1.67 0.14
 29.01.13 15:00 0.09 0.39 1.67 0.14
 -------- 16:00 0.09 0.38 1.66 0.14
 -------- 17:00 0.11 0.43 1.69 0.20
 -------- 18:00 0.10 0.42 1.69 0.15
 -------- 19:00 0.09 0.40 1.63 0.09
 29.01.13 20:00 0.08 0.38 1.65 0.07
 -------- 21:00 0.07 0.36 1.57 0.05
 -------- 22:00 0.07 0.38 1.61 0.07
 -------- 23:00 0.08 0.39 1.60 0.08
 -------- 00:00 0.06 0.40 1.62 0.10
 30.01.13 01:00 0.09 0.39 1.58 0.12
 -------- 02:00 0.08 0.38 1.56 0.08
 -------- 03:00 0.07 0.32 1.50 0.02
 -------- 04:00 0.07 0.37 1.63 0.07
 -------- 05:00 0.07 0.37 1.62 0.09
 30.01.13 06:00 0.08 0.37 1.61 0.09
 -------- 07:00 0.09 0.37 1.64 0.10
 -------- 08:00 0.10 0.36 1.67 0.11
 -------- 09:00 0.14 0.38 1.74 0.20
 -------- 10:00 0.14 0.38 1.74 0.21
 30.01.13 11:00 0.13 0.35 1.73 0.18
 -------- 12:00 0.14 0.34 1.71 0.18
 -------- 13:00 0.14 0.38 1.71 0.22
 -------- 14:00 0.13 0.38 1.72 0.20
 -------- 15:00 0.13 0.38 1.69 0.20
 30.01.13 16:00 0.14 0.38 1.70 0.18
 -------- 17:00 0.14 0.38 1.72 0.19
 -------- 18:00 0.13 0.38 1.70 0.16
 -------- 19:00 0.14 0.38 1.71 0.17
 -------- 20:00 0.11 0.37 1.61 0.13
 30.01.13 21:00 0.08 0.37 1.59 0.10
 -------- 22:00 0.08 0.39 1.59 0.10
 -------- 23:00 0.07 0.39 1.57 0.09
