 Date Time CO NO2 CHX NO
 05.12.12 00:00 0.03 0.12 1.37 0.01
 -------- 01:00 0.03 0.12 1.36 0.01
 -------- 02:00 0.03 0.10 1.36 0.01
 -------- 03:00 0.03 0.14 1.38 0.01
 -------- 04:00 0.03 0.11 1.36 0.01
 05.12.12 05:00 0.02 0.12 1.36 0.01
 -------- 06:00 0.03 0.14 1.36 0.01
 -------- 07:00 0.03 0.21 1.38 0.01
 -------- 08:00 0.04 0.22 1.40 0.02
 -------- 09:00 0.06 0.24 1.41 0.02
 05.12.12 10:00 0.05 0.25 1.41 0.02
 -------- 11:00 0.05 0.24 1.42 0.03
 -------- 12:00 0.06 0.24 1.41 0.05
 -------- 13:00 0.05 0.21 1.40 0.04
 -------- 14:00 0.05 0.20 1.39 0.03
 05.12.12 15:00 0.06 0.24 1.42 0.03
 -------- 16:00 0.06 0.29 1.42 0.03
 -------- 17:00 0.06 0.28 1.42 0.02
 -------- 18:00 0.10 0.37 1.48 0.06
 -------- 19:00 0.10 0.36 1.49 0.05
 05.12.12 20:00 0.09 0.35 1.46 0.04
 -------- 21:00 0.10 0.36 1.46 0.06
 -------- 22:00 0.10 0.35 1.44 0.05
 -------- 23:00 0.09 0.32 1.43 0.04
 -------- 00:00 0.06 0.32 1.48 0.06
 06.12.12 01:00 0.10 0.38 1.56 0.16
 -------- 02:00 0.08 0.36 1.49 0.11
 -------- 03:00 0.07 0.36 1.44 0.12
 -------- 04:00 0.06 0.34 1.45 0.11
 -------- 05:00 0.06 0.32 1.48 0.10
 06.12.12 06:00 0.04 0.30 1.44 0.09
 -------- 07:00 0.05 0.32 1.45 0.10
 -------- 08:00 0.07 0.32 1.46 0.12
 -------- 09:00 0.07 0.31 1.47 0.13
 -------- 10:00 0.08 0.32 1.49 0.15
 06.12.12 11:00 0.08 0.32 1.52 0.14
 -------- 12:00 0.09 0.32 1.98 0.16
 -------- 13:00 0.08 0.30 1.48 0.12
 -------- 14:00 0.07 0.30 1.47 0.10
 -------- 15:00 0.06 0.29 1.46 0.09
 06.12.12 16:00 0.05 0.28 1.42 0.06
 -------- 17:00 0.06 0.28 1.44 0.06
 -------- 18:00 0.05 0.27 1.43 0.04
 -------- 19:00 0.04 0.23 1.41 0.03
 -------- 20:00 0.05 0.25 1.41 0.03
 06.12.12 21:00 0.05 0.27 1.41 0.04
 -------- 22:00 0.06 0.26 1.44 0.04
 -------- 23:00 0.07 0.27 1.48 0.06
