 Date Time CO NO2 CHX NO
 07.02.13 12:00 0.13 0.29 1.46 0.08
 -------- 13:00 0.12 0.27 1.44 0.06
 -------- 14:00 0.12 0.30 1.46 0.07
 -------- 15:00 0.12 0.33 1.43 0.09
 -------- 16:00 0.12 0.29 1.42 0.05
 07.02.13 17:00 0.10 0.26 1.42 0.03
 -------- 18:00 0.10 0.23 1.39 0.02
 -------- 19:00 0.10 0.23 1.39 0.04
 -------- 20:00 0.13 0.27 1.42 0.04
 -------- 21:00 0.12 0.27 1.40 0.05
 07.02.13 22:00 0.11 0.27 1.40 0.05
 -------- 23:00 0.10 0.22 1.39 0.03
 -------- 00:00 0.08 0.21 1.37 0.03
 -------- 01:00 0.05 0.18 1.37 0.02
 -------- 02:00 0.05 0.19 1.37 0.03
 08.02.13 03:00 0.05 0.22 1.37 0.03
 -------- 04:00 0.05 0.22 1.35 0.04
 -------- 05:00 0.05 0.22 1.36 0.03
 -------- 06:00 0.05 0.22 1.37 0.02
 -------- 07:00 0.06 0.26 1.38 0.04
 08.02.13 08:00 0.07 0.29 1.42 0.05
 -------- 09:00 0.09 0.31 1.44 0.07
 -------- 10:00 0.08 0.30 1.44 0.06
 -------- 11:00 0.09 0.29 1.45 0.06
 -------- 12:00 0.08 0.27 1.45 0.06
 08.02.13 13:00 0.07 0.27 1.43 0.07
 -------- 14:00 0.08 0.30 1.45 0.08
 -------- 15:00 0.09 0.29 1.47 0.07
 -------- 16:00 0.09 0.29 1.46 0.05
 -------- 17:00 0.09 0.30 1.44 0.05
 08.02.13 18:00 0.10 0.30 1.46 0.06
 -------- 19:00 0.08 0.32 1.46 0.04
 -------- 20:00 0.08 0.32 1.46 0.05
 -------- 21:00 0.07 0.31 1.44 0.05
 -------- 22:00 0.08 0.35 1.48 0.05
 08.02.13 23:00 0.08 0.30 1.46 0.02
 -------- 00:00 0.07 0.31 1.45 0.03
 -------- 01:00 0.07 0.25 1.43 0.01
 -------- 02:00 0.06 0.27 1.44 0.03
 -------- 03:00 0.07 0.27 1.45 0.02
 09.02.13 04:00 0.07 0.31 1.45 0.03
 -------- 05:00 0.05 0.24 1.41 0.02
 -------- 06:00 0.05 0.25 1.41 0.03
 -------- 07:00 0.05 0.26 1.41 0.03
 -------- 08:00 0.04 0.26 1.42 0.03
 09.02.13 09:00 0.03 0.21 1.41 0.02
 -------- 10:00 0.03 0.27 1.41 0.03
 -------- 11:00 0.02 0.22 1.40 0.03
