 Date Time CO NO2 CHX NO
 02.11.12 00:00 0.05 0.24 1.54 0.05
 -------- 01:00 0.06 0.21 1.53 0.03
 -------- 02:00 0.05 0.18 1.46 0.02
 -------- 03:00 0.04 0.14 1.46 0.01
 -------- 04:00 0.04 0.18 1.50 0.02
 02.11.12 05:00 0.04 0.20 1.51 0.02
 -------- 06:00 0.05 0.23 1.51 0.06
 -------- 07:00 0.06 0.26 1.48 0.06
 -------- 08:00 0.07 0.27 1.51 0.09
 -------- 09:00 0.08 0.29 1.52 0.11
 02.11.12 10:00 0.07 0.27 1.50 0.10
 -------- 11:00 0.07 0.29 1.52 0.12
 -------- 12:00 0.07 0.28 1.52 0.12
 -------- 13:00 0.07 0.28 1.52 0.10
 -------- 14:00 0.08 0.29 1.51 0.11
 02.11.12 15:00 0.08 0.29 1.52 0.10
 -------- 16:00 0.07 0.27 1.50 0.08
 -------- 17:00 0.07 0.29 1.50 0.08
 -------- 18:00 0.06 0.28 1.48 0.07
 -------- 19:00 0.06 0.26 1.46 0.05
 02.11.12 20:00 0.07 0.24 1.46 0.04
 -------- 21:00 0.10 0.25 1.49 0.06
 -------- 22:00 0.07 0.24 1.46 0.05
 -------- 23:00 0.05 0.25 1.46 0.04
 -------- 00:00 0.04 0.26 1.45 0.05
 03.11.12 01:00 0.07 0.26 1.44 0.04
 -------- 02:00 0.06 0.22 1.44 0.03
 -------- 03:00 0.05 0.20 1.48 0.02
 -------- 04:00 0.05 0.21 1.46 0.03
 -------- 05:00 0.05 0.20 1.45 0.03
 03.11.12 06:00 0.06 0.23 1.48 0.04
 -------- 07:00 0.05 0.24 1.45 0.05
 -------- 08:00 0.05 0.25 1.45 0.06
 -------- 09:00 0.05 0.28 1.48 0.08
 -------- 10:00 0.06 0.29 1.54 0.09
 03.11.12 11:00 0.05 0.29 1.57 0.08
 -------- 12:00 0.06 0.29 1.56 0.09
 -------- 13:00 0.06 0.30 1.52 0.09
 -------- 14:00 0.07 0.30 1.51 0.10
 -------- 15:00 0.06 0.29 1.50 0.09
 03.11.12 16:00 0.06 0.27 1.49 0.07
 -------- 17:00 0.06 0.27 1.51 0.07
 -------- 18:00 0.06 0.26 1.50 0.09
 -------- 19:00 0.07 0.25 1.53 0.07
 -------- 20:00 0.06 0.21 1.54 0.04
 03.11.12 21:00 0.06 0.19 1.52 0.03
 -------- 22:00 0.07 0.19 1.53 0.04
 -------- 23:00 0.07 0.19 1.52 0.05
