 Date Time CO NO2 CHX NO
 02.02.13 12:00 0.10 0.24 1.44 0.03
 -------- 13:00 0.10 0.24 1.47 0.03
 -------- 14:00 0.10 0.25 1.50 0.02
 -------- 15:00 0.11 0.27 1.52 0.04
 -------- 16:00 0.11 0.29 1.48 0.04
 02.02.13 17:00 0.12 0.29 1.48 0.03
 -------- 18:00 0.12 0.33 1.49 0.05
 -------- 19:00 0.11 0.29 1.45 0.02
 -------- 20:00 0.13 0.32 1.49 0.03
 -------- 21:00 0.12 0.31 1.49 0.03
 02.02.13 22:00 0.10 0.25 1.47 0.02
 -------- 23:00 0.12 0.31 1.52 0.05
 -------- 00:00 0.11 0.34 1.56 0.11
 -------- 01:00 0.11 0.31 1.50 0.07
 -------- 02:00 0.14 0.33 1.54 0.11
 03.02.13 03:00 0.10 0.32 1.58 0.09
 -------- 04:00 0.07 0.30 1.47 0.05
 -------- 05:00 0.07 0.29 1.44 0.04
 -------- 06:00 0.07 0.27 1.44 0.04
 -------- 07:00 0.07 0.26 1.41 0.05
 03.02.13 08:00 0.08 0.27 1.42 0.04
 -------- 09:00 0.08 0.31 1.40 0.04
 -------- 10:00 0.09 0.30 1.41 0.04
 -------- 11:00 0.09 0.27 1.40 0.03
 -------- 12:00 0.08 0.25 1.38 0.03
 03.02.13 13:00 0.09 0.23 1.39 0.02
 -------- 14:00 0.08 0.27 1.37 0.03
 -------- 15:00 0.08 0.27 1.37 0.03
 -------- 16:00 0.09 0.27 1.40 0.03
 -------- 17:00 0.10 0.32 1.41 0.05
 03.02.13 18:00 0.09 0.30 1.40 0.05
 -------- 19:00 0.09 0.29 1.40 0.05
 -------- 20:00 0.08 0.32 1.42 0.05
 -------- 21:00 0.08 0.33 1.43 0.05
 -------- 22:00 0.07 0.31 1.43 0.04
 03.02.13 23:00 0.07 0.32 1.48 0.04
 -------- 00:00 0.05 0.26 1.45 0.02
 -------- 01:00 0.08 0.22 1.41 0.01
 -------- 02:00 0.09 0.22 1.42 0.01
 -------- 03:00 0.09 0.24 1.42 0.02
 04.02.13 04:00 0.06 0.18 1.42 0.01
 -------- 05:00 0.06 0.21 1.47 0.01
 -------- 06:00 0.06 0.25 1.49 0.01
 -------- 07:00 0.12 0.27 1.49 0.02
 -------- 08:00 0.10 0.30 1.49 0.04
 04.02.13 09:00 0.18 0.35 1.63 0.16
 -------- 10:00 0.24 0.40 1.76 0.30
 -------- 11:00 0.23 0.41 1.75 0.34
