 Date Time CO NO2 CHX NO
 18.04.13 12:00 0.10 0.26 1.46 0.02
 -------- 13:00 0.11 0.20 1.45 0.01
 -------- 14:00 0.08 0.15 1.42 0.01
 -------- 15:00 0.09 0.14 1.40 0.01
 -------- 16:00 0.09 0.12 1.41 0.01
 18.04.13 17:00 0.07 0.12 1.41 0.01
 -------- 18:00 0.08 0.13 1.41 0.01
 -------- 19:00 0.10 0.19 1.42 0.01
 -------- 20:00 0.09 0.25 1.46 0.01
 -------- 21:00 0.12 0.38 1.49 0.01
 18.04.13 22:00 0.15 0.53 1.57 0.01
 -------- 23:00 0.16 0.66 1.64 0.04
 -------- 00:00 0.12 0.64 1.64 0.04
 -------- 01:00 0.06 0.56 1.59 0.01
 -------- 02:00 0.04 0.47 1.57 0.01
 19.04.13 03:00 0.03 0.33 1.51 0.01
 -------- 04:00 0.01 0.30 1.52 0.01
 -------- 05:00 0.03 0.32 1.51 0.01
 -------- 06:00 0.02 0.29 1.52 0.01
 -------- 07:00 0.05 0.32 1.53 0.01
 19.04.13 08:00 0.05 0.36 1.53 0.02
 -------- 09:00 0.04 0.34 1.53 0.02
 -------- 10:00 0.07 0.32 1.53 0.02
 -------- 11:00 0.07 0.24 1.53 0.02
 -------- 12:00 0.05 0.16 1.45 0.01
 19.04.13 13:00 0.05 0.14 1.43 0.01
 -------- 14:00 0.03 0.13 1.43 0.01
 -------- 15:00 0.03 0.13 1.43 0.01
 -------- 16:00 0.03 0.14 1.41 0.01
 -------- 17:00 0.04 0.14 1.42 0.01
 19.04.13 18:00 0.04 0.16 1.43 0.01
 -------- 19:00 0.04 0.18 1.43 0.00
 -------- 20:00 0.04 0.21 1.44 0.00
 -------- 21:00 0.07 0.32 1.47 0.01
 -------- 22:00 0.04 0.22 1.44 0.00
 19.04.13 23:00 0.04 0.27 1.46 0.00
 -------- 00:00 0.02 0.28 1.50 0.01
 -------- 01:00 0.10 0.25 1.43 0.00
 -------- 02:00 0.06 0.16 1.39 0.00
 -------- 03:00 0.07 0.13 1.40 0.00
 20.04.13 04:00 0.07 0.19 1.41 0.00
 -------- 05:00 0.04 0.25 1.42 0.00
 -------- 06:00 0.08 0.35 1.53 0.01
 -------- 07:00 0.07 0.41 1.51 0.02
 -------- 08:00 0.07 0.35 1.54 0.02
 20.04.13 09:00 0.12 0.46 1.53 0.04
 -------- 10:00 0.09 0.45 11.05 0.04
 -------- 11:00 0.12 0.43 7.15 0.05
