 Date Time CO NO2 CHX NO
 19.10.12 12:00 0.15 0.26 1.61 0.14
 -------- 13:00 0.15 0.28 1.65 0.19
 -------- 14:00 0.14 0.29 1.58 0.14
 -------- 15:00 0.15 0.30 1.55 0.10
 -------- 16:00 0.12 0.28 1.52 0.07
 19.10.12 17:00 0.12 0.28 1.53 0.06
 -------- 18:00 0.11 0.30 1.53 0.04
 -------- 19:00 0.13 0.32 1.53 0.03
 -------- 20:00 0.10 0.27 1.47 0.02
 -------- 21:00 0.09 0.24 1.45 0.02
 19.10.12 22:00 0.09 0.26 1.46 0.02
 -------- 23:00 0.09 0.26 1.45 0.02
 -------- 00:00 0.06 0.23 1.44 0.01
 -------- 01:00 0.05 0.22 1.44 0.01
 -------- 02:00 0.06 0.19 1.42 0.01
 20.10.12 03:00 0.02 0.13 1.38 0.01
 -------- 04:00 0.03 0.15 1.40 0.01
 -------- 05:00 0.03 0.17 1.40 0.01
 -------- 06:00 0.02 0.15 1.40 0.01
