 Date Time CO NO2 CHX NO
 15.03.13 00:00 0.05 0.52 1.56 0.07
 -------- 01:00 0.10 0.51 1.57 0.07
 -------- 02:00 0.08 0.47 1.53 0.06
 -------- 03:00 0.06 0.42 1.52 0.05
 -------- 04:00 0.06 0.42 1.53 0.06
 15.03.13 05:00 0.05 0.42 1.54 0.04
 -------- 06:00 0.06 0.43 1.57 0.03
 -------- 07:00 0.09 0.46 1.64 0.08
 -------- 08:00 0.15 0.49 1.70 0.18
 -------- 09:00 0.15 0.47 1.80 0.16
 15.03.13 10:00 0.14 0.44 1.75 0.11
 -------- 11:00 0.13 0.42 1.76 0.11
 -------- 12:00 0.11 0.35 1.62 0.07
 -------- 13:00 0.11 0.33 1.56 0.06
 -------- 14:00 0.09 0.28 1.52 0.04
 15.03.13 15:00 0.07 0.26 1.52 0.03
 -------- 16:00 0.06 0.25 1.51 0.02
 -------- 17:00 0.05 0.24 1.50 0.02
 -------- 18:00 0.05 0.24 1.50 0.01
 -------- 19:00 0.04 0.25 1.50 0.02
 15.03.13 20:00 0.04 0.29 1.50 0.02
 -------- 21:00 0.05 0.31 1.52 0.02
 -------- 22:00 0.05 0.34 1.55 0.03
 -------- 23:00 0.07 0.39 1.64 0.06
 -------- 00:00 0.07 0.44 1.61 0.09
 16.03.13 01:00 0.12 0.43 1.55 0.07
 -------- 02:00 0.12 0.41 1.53 0.07
 -------- 03:00 0.12 0.41 1.57 0.10
 -------- 04:00 0.11 0.42 1.62 0.11
 -------- 05:00 0.10 0.41 1.62 0.13
 16.03.13 06:00 0.08 0.39 1.60 0.09
 -------- 07:00 0.07 0.37 1.56 0.08
 -------- 08:00 0.07 0.37 1.57 0.10
 -------- 09:00 0.08 0.38 1.57 0.15
 -------- 10:00 0.08 0.36 1.51 0.12
 16.03.13 11:00 0.08 0.37 1.56 0.14
 -------- 12:00 0.08 0.35 1.54 0.12
 -------- 13:00 0.07 0.37 1.51 0.10
 -------- 14:00 0.04 0.28 1.47 0.03
 -------- 15:00 0.05 0.23 1.48 0.02
 16.03.13 16:00 0.06 0.22 1.49 0.02
 -------- 17:00 0.06 0.20 1.47 0.02
 -------- 18:00 0.06 0.23 1.48 0.01
 -------- 19:00 0.06 0.22 1.47 0.01
 -------- 20:00 0.07 0.23 1.48 0.01
 16.03.13 21:00 0.07 0.24 1.49 0.01
 -------- 22:00 0.07 0.26 1.48 0.01
 -------- 23:00 0.06 0.24 1.48 0.01
