 Date Time CO NO2 CHX NO
 18.10.12 00:00 0.06 0.27 1.56 0.11
 -------- 01:00 0.11 0.29 1.55 0.10
 -------- 02:00 0.09 0.29 1.57 0.09
 -------- 03:00 0.07 0.28 1.58 0.09
 -------- 04:00 0.06 0.27 1.56 0.08
 18.10.12 05:00 0.05 0.25 1.57 0.07
 -------- 06:00 0.06 0.24 1.60 0.08
 -------- 07:00 0.08 0.24 1.62 0.12
 -------- 08:00 0.10 0.25 1.71 0.15
 -------- 09:00 0.14 0.26 1.70 0.18
 18.10.12 10:00 0.26 0.32 1.90 0.36
 -------- 11:00 0.18 0.27 1.97 0.26
 -------- 12:00 0.08 0.18 1.58 0.07
 -------- 13:00 0.05 0.15 1.48 0.05
 -------- 14:00 0.04 0.16 1.44 0.03
 18.10.12 15:00 0.06 0.17 1.45 0.04
 -------- 16:00 0.07 0.19 1.45 0.06
 -------- 17:00 0.04 0.19 1.44 0.05
 -------- 18:00 0.06 0.24 1.46 0.04
 -------- 19:00 0.05 0.25 1.43 0.02
 18.10.12 20:00 0.07 0.24 1.47 0.04
 -------- 21:00 0.05 0.20 1.44 0.04
 -------- 22:00 0.06 0.21 1.45 0.05
 -------- 23:00 0.05 0.19 1.45 0.03
 -------- 00:00 0.05 0.21 1.56 0.05
 19.10.12 01:00 0.05 0.19 1.43 0.02
 -------- 02:00 0.08 0.21 1.49 0.04
 -------- 03:00 0.07 0.22 1.48 0.06
 -------- 04:00 0.06 0.20 1.48 0.05
 -------- 05:00 0.07 0.20 1.50 0.07
 19.10.12 06:00 0.08 0.21 1.54 0.12
 -------- 07:00 0.12 0.22 1.65 0.15
 -------- 08:00 0.19 0.26 1.80 0.28
 -------- 09:00 0.20 0.29 1.84 0.34
 -------- 10:00 0.20 0.30 1.80 0.35
 19.10.12 11:00 0.13 0.26 1.61 0.18
 -------- 12:00 0.15 0.26 1.61 0.14
 -------- 13:00 0.15 0.28 1.65 0.19
 -------- 14:00 0.14 0.29 1.58 0.14
 -------- 15:00 0.15 0.30 1.55 0.10
 19.10.12 16:00 0.12 0.28 1.52 0.07
 -------- 17:00 0.12 0.28 1.53 0.06
 -------- 18:00 0.11 0.30 1.53 0.04
 -------- 19:00 0.13 0.32 1.53 0.03
 -------- 20:00 0.10 0.27 1.47 0.02
 19.10.12 21:00 0.09 0.24 1.45 0.02
 -------- 22:00 0.09 0.26 1.46 0.02
 -------- 23:00 0.09 0.26 1.45 0.02
