 Date Time CO NO2 CHX NO
 15.12.12 00:00 0.07 0.28 1.40 0.03
 -------- 01:00 0.07 0.27 1.39 0.02
 -------- 02:00 0.07 0.26 1.40 0.03
 -------- 03:00 0.08 0.26 1.41 0.02
 -------- 04:00 0.08 0.27 1.42 0.02
 15.12.12 05:00 0.07 0.26 1.43 0.03
 -------- 06:00 0.08 0.26 1.44 0.03
 -------- 07:00 0.08 0.28 1.46 0.03
 -------- 08:00 0.10 0.30 1.47 0.05
 -------- 09:00 0.11 0.31 1.48 0.07
 15.12.12 10:00 0.11 0.30 1.49 0.08
 -------- 11:00 0.12 0.30 1.52 0.11
 -------- 12:00 0.12 0.29 1.51 0.13
 -------- 13:00 0.13 0.31 1.51 0.13
 -------- 14:00 0.12 0.30 1.55 0.12
 15.12.12 15:00 0.12 0.32 1.48 0.10
 -------- 16:00 0.11 0.32 1.46 0.06
 -------- 17:00 0.10 0.33 1.46 0.04
 -------- 18:00 0.11 0.35 1.47 0.05
 -------- 19:00 0.12 0.35 1.51 0.07
 15.12.12 20:00 0.14 0.34 1.56 0.08
 -------- 21:00 0.14 0.34 1.56 0.09
 -------- 22:00 0.13 0.33 1.54 0.10
 -------- 23:00 0.10 0.30 1.48 0.09
 -------- 00:00 0.07 0.30 1.49 0.07
 16.12.12 01:00 0.08 0.29 1.50 0.07
 -------- 02:00 0.09 0.30 1.52 0.08
 -------- 03:00 0.08 0.28 1.48 0.08
 -------- 04:00 0.07 0.28 1.49 0.09
 -------- 05:00 0.07 0.28 1.52 0.08
 16.12.12 06:00 0.07 0.28 1.54 0.08
 -------- 07:00 0.07 0.28 1.54 0.09
 -------- 08:00 0.08 0.28 1.55 0.10
 -------- 09:00 0.09 0.29 1.56 0.12
 -------- 10:00 0.11 0.30 1.58 0.14
 16.12.12 11:00 0.11 0.29 1.58 0.14
 -------- 12:00 0.11 0.30 1.54 0.13
 -------- 13:00 0.11 0.31 1.54 0.13
 -------- 14:00 0.12 0.33 1.55 0.14
 -------- 15:00 0.09 0.33 1.54 0.11
 16.12.12 16:00 0.12 0.37 1.61 0.13
 -------- 17:00 0.14 0.36 1.57 0.11
 -------- 18:00 0.13 0.36 1.54 0.09
 -------- 19:00 0.11 0.35 1.52 0.07
 -------- 20:00 0.10 0.37 1.54 0.10
 16.12.12 21:00 0.15 0.38 1.62 0.15
 -------- 22:00 0.13 0.39 1.62 0.14
 -------- 23:00 0.13 0.37 1.63 0.12
