 Date Time CO NO2 CHX NO
 17.12.12 12:00 0.18 0.46 1.73 0.29
 -------- 13:00 0.17 0.46 1.74 0.24
 -------- 14:00 0.18 0.48 1.76 0.26
 -------- 15:00 0.11 0.43 1.70 0.15
 -------- 16:00 0.09 0.42 1.65 0.12
 17.12.12 17:00 0.10 0.42 1.58 0.13
 -------- 18:00 0.09 0.41 1.54 0.10
 -------- 19:00 0.09 0.39 1.54 0.10
 -------- 20:00 0.08 0.36 1.61 0.09
 -------- 21:00 0.06 0.32 1.61 0.05
 17.12.12 22:00 0.06 0.32 1.56 0.06
 -------- 23:00 0.06 0.32 1.58 0.09
 -------- 00:00 0.06 0.32 1.59 0.08
 -------- 01:00 0.08 0.29 1.53 0.04
 -------- 02:00 0.08 0.28 1.55 0.04
 18.12.12 03:00 0.10 0.29 1.58 0.06
 -------- 04:00 0.10 0.29 1.59 0.06
 -------- 05:00 0.10 0.30 1.60 0.08
 -------- 06:00 0.09 0.29 1.59 0.05
 -------- 07:00 0.12 0.32 1.62 0.12
 18.12.12 08:00 0.14 0.33 1.63 0.16
 -------- 09:00 0.16 0.36 1.69 0.18
 -------- 10:00 0.17 0.34 1.69 0.20
 -------- 11:00 0.20 0.34 1.78 0.23
 -------- 12:00 0.17 0.33 1.68 0.24
 18.12.12 13:00 0.17 0.34 1.69 0.24
 -------- 14:00 0.15 0.33 1.65 0.20
 -------- 15:00 0.14 0.33 1.62 0.21
 -------- 16:00 0.12 0.34 1.56 0.17
 -------- 17:00 0.10 0.32 1.57 0.08
 18.12.12 18:00 0.11 0.31 1.61 0.08
 -------- 19:00 0.12 0.31 1.58 0.08
 -------- 20:00 0.12 0.30 1.54 0.07
 -------- 21:00 0.11 0.29 1.56 0.07
 -------- 22:00 0.10 0.28 1.56 0.05
 18.12.12 23:00 0.10 0.28 1.55 0.05
 -------- 00:00 0.08 0.27 1.50 0.04
 -------- 01:00 0.07 0.27 1.48 0.04
 -------- 02:00 0.07 0.27 1.48 0.03
 -------- 03:00 0.07 0.27 1.49 0.04
 19.12.12 04:00 0.06 0.25 1.49 0.03
 -------- 05:00 0.06 0.26 1.51 0.04
 -------- 06:00 0.07 0.27 1.53 0.06
 -------- 07:00 0.07 0.29 1.54 0.09
 -------- 08:00 0.10 0.30 1.58 0.16
 19.12.12 09:00 0.16 0.32 1.58 0.17
 -------- 10:00 0.15 0.32 1.60 0.17
 -------- 11:00 0.13 0.31 1.60 0.15
