 Date Time CO NO2 CHX NO
 27.03.13 12:00 0.07 0.21 1.51 0.04
 -------- 13:00 0.07 0.17 1.45 0.03
 -------- 14:00 0.06 0.14 1.41 0.02
 -------- 15:00 0.06 0.15 1.42 0.02
 -------- 16:00 0.06 0.13 1.41 0.02
 27.03.13 17:00 0.05 0.15 1.40 0.01
 -------- 18:00 0.05 0.15 1.41 0.01
 -------- 19:00 0.05 0.16 1.42 0.01
 -------- 20:00 0.08 0.20 1.45 0.01
 -------- 21:00 0.09 0.34 1.47 0.00
 27.03.13 22:00 0.10 0.39 1.46 0.01
 -------- 23:00 0.13 0.56 1.50 0.07
 -------- 00:00 0.10 0.57 1.51 0.08
 -------- 01:00 0.11 0.55 1.53 0.06
 -------- 02:00 0.10 0.57 1.55 0.09
 28.03.13 03:00 0.08 0.55 1.54 0.08
 -------- 04:00 0.07 0.48 1.52 0.03
 -------- 05:00 0.05 0.48 1.52 0.04
 -------- 06:00 0.05 0.48 1.49 0.05
 -------- 07:00 0.07 0.49 1.49 0.08
 28.03.13 08:00 0.11 0.47 1.60 0.11
 -------- 09:00 0.12 0.44 1.56 0.13
 -------- 10:00 0.10 0.41 1.56 0.12
 -------- 11:00 0.10 0.35 1.55 0.10
 -------- 12:00 0.05 0.20 1.44 0.04
 28.03.13 13:00 0.02 0.15 1.40 0.02
 -------- 14:00 0.00 0.11 1.38 0.01
 -------- 15:00 0.00 0.12 1.38 0.01
 -------- 16:00 0.01 0.15 1.40 0.02
 -------- 17:00 0.01 0.15 1.39 0.01
 28.03.13 18:00 0.01 0.15 1.39 0.01
 -------- 19:00 0.02 0.23 1.41 0.01
 -------- 20:00 0.02 0.32 1.45 0.01
 -------- 21:00 0.07 0.58 1.55 0.08
 -------- 22:00 0.07 0.58 1.54 0.08
 28.03.13 23:00 0.07 0.54 1.51 0.06
 -------- 00:00 0.05 0.48 1.49 0.04
 -------- 01:00 0.12 0.54 1.50 0.05
 -------- 02:00 0.12 0.56 1.50 0.09
 -------- 03:00 0.11 0.55 1.54 0.07
 29.03.13 04:00 0.09 0.52 1.50 0.04
 -------- 05:00 0.09 0.54 1.51 0.05
 -------- 06:00 0.11 0.57 1.56 0.10
 -------- 07:00 0.15 0.61 1.64 0.20
 -------- 08:00 0.15 0.57 1.61 0.17
 29.03.13 09:00 0.17 0.59 1.70 0.20
 -------- 10:00 0.17 0.57 1.69 0.20
 -------- 11:00 0.13 0.46 1.60 0.12
