 Date Time CO NO2 CHX NO
 25.11.12 00:00 0.09 0.29 1.57 0.21
 -------- 01:00 0.10 0.29 1.51 0.20
 -------- 02:00 0.08 0.29 1.48 0.17
 -------- 03:00 0.08 0.26 1.48 0.12
 -------- 04:00 0.08 0.26 1.48 0.10
 25.11.12 05:00 0.07 0.26 1.46 0.09
 -------- 06:00 0.07 0.26 1.46 0.10
 -------- 07:00 0.08 0.24 1.48 0.09
 -------- 08:00 0.08 0.26 1.49 0.11
 -------- 09:00 0.09 0.26 1.49 0.10
 25.11.12 10:00 0.09 0.27 1.49 0.15
 -------- 11:00 0.08 0.26 1.49 0.14
 -------- 12:00 0.07 0.25 1.48 0.11
 -------- 13:00 0.07 0.25 1.49 0.13
 -------- 14:00 0.08 0.26 1.51 0.15
 25.11.12 15:00 0.08 0.27 1.51 0.14
 -------- 16:00 0.08 0.28 1.50 0.15
 -------- 17:00 0.08 0.28 1.49 0.13
 -------- 18:00 0.08 0.29 1.46 0.10
 -------- 19:00 0.07 0.28 1.46 0.12
 25.11.12 20:00 0.08 0.26 1.44 0.10
 -------- 21:00 0.07 0.26 1.44 0.10
 -------- 22:00 0.08 0.28 1.45 0.10
 -------- 23:00 0.09 0.27 1.43 0.11
 -------- 00:00 0.08 0.27 1.46 0.10
 26.11.12 01:00 0.07 0.25 1.45 0.06
 -------- 02:00 0.05 0.22 1.45 0.03
 -------- 03:00 0.05 0.22 1.44 0.05
 -------- 04:00 0.05 0.21 1.43 0.03
 -------- 05:00 0.05 0.21 1.45 0.04
 26.11.12 06:00 0.06 0.20 1.47 0.04
 -------- 07:00 0.07 0.21 1.48 0.06
 -------- 08:00 0.10 0.21 1.50 0.07
 -------- 09:00 0.12 0.21 1.53 0.10
 -------- 10:00 0.09 0.20 1.51 0.09
 26.11.12 11:00 0.08 0.20 1.53 0.10
 -------- 12:00 0.09 0.19 1.57 0.10
 -------- 13:00 0.09 0.19 1.52 0.10
 -------- 14:00 0.09 0.18 1.51 0.08
 -------- 15:00 0.08 0.18 1.52 0.11
 26.11.12 16:00 0.10 0.19 1.54 0.13
 -------- 17:00 0.08 0.17 1.49 0.09
 -------- 18:00 0.08 0.16 1.50 0.09
 -------- 19:00 0.08 0.16 1.51 0.09
 -------- 20:00 0.08 0.15 1.50 0.08
 26.11.12 21:00 0.06 0.14 1.46 0.07
 -------- 22:00 0.06 0.15 1.48 0.09
 -------- 23:00 0.04 0.14 1.44 0.06
